farm_id,village_id,area_ha,buffer_level,g0_db_20250606,g0_lin_20250606,g0_db_med_20250606,cv_20250606,ktex_20250606,npix_20250606,inc_20250606,cov_20250606,b0_db_20250606,nesz_margin_db_20250606,nesz_frac0_20250606,nesz_frac3_20250606,nesz_frac6_20250606,g0_db_20250619,g0_lin_20250619,g0_db_med_20250619,cv_20250619,ktex_20250619,npix_20250619,inc_20250619,cov_20250619,b0_db_20250619,nesz_margin_db_20250619,nesz_frac0_20250619,nesz_frac3_20250619,nesz_frac6_20250619,g0_db_20250814,g0_lin_20250814,g0_db_med_20250814,cv_20250814,ktex_20250814,npix_20250814,inc_20250814,cov_20250814,b0_db_20250814,nesz_margin_db_20250814,nesz_frac0_20250814,nesz_frac3_20250814,nesz_frac6_20250814,g0_db_20251013,g0_lin_20251013,g0_db_med_20251013,cv_20251013,ktex_20251013,npix_20251013,inc_20251013,cov_20251013,b0_db_20251013,nesz_margin_db_20251013,nesz_frac0_20251013,nesz_frac3_20251013,nesz_frac6_20251013,g0_db_20251029,g0_lin_20251029,g0_db_med_20251029,cv_20251029,ktex_20251029,npix_20251029,inc_20251029,cov_20251029,b0_db_20251029,nesz_margin_db_20251029,nesz_frac0_20251029,nesz_frac3_20251029,nesz_frac6_20251029,g0_db_20251112,g0_lin_20251112,g0_db_med_20251112,cv_20251112,ktex_20251112,npix_20251112,inc_20251112,cov_20251112,b0_db_20251112,nesz_margin_db_20251112,nesz_frac0_20251112,nesz_frac3_20251112,nesz_frac6_20251112,d_aug_jun19,d_oct13_aug,d_oct29_oct13,d_nov_oct13,d_nov_oct29,d_late,jun_baseline_db,ref_20250814,ref_20251013,ref_20251029,ref_20251112,temporal_cv,temporal_range_db,season_integral,senescence_db_per_day,glcm_ent_20250606,glcm_resid_20250606,glcm_ent_20250619,glcm_resid_20250619,glcm_ent_20250814,glcm_resid_20250814,glcm_ent_20251013,glcm_resid_20251013,glcm_ent_20251029,glcm_resid_20251029,glcm_ent_20251112,glcm_resid_20251112,n_dates,qc_flag,crop_type,p_assigned,entropy,yield_sd,p_Rice,p_Cotton,p_Maize,p_Bajra,p_Groundnut,health_sd_pts,dw_mode,health_index,health_alt,health_ensemble_spread,modifier,yield_forecast_t_ha,yield_to_date_t_ha,label_confidence,label_entropy,flag_non_crop,flag_qc,ens_sd_t_ha
752,22,0.1591541202333353,0,-18.52135694998598,0.0140560827421722,-18.506729771014804,0.4324912692781266,0.0346020177457613,32,35.42160677909851,1.0,-17.04147569928218,9.085956820013593,0.0,0.0,0.0625,-19.43374010151448,0.0113926823833026,-19.475265185168418,0.4275171870653624,0.0,32,28.97039818763733,1.0,-16.865996000145806,10.897148651086384,0.0,0.0,0.0,-18.798101912472184,0.0131883300964545,-18.970750599864832,0.4612929843171768,0.0282844377283164,32,28.896987855434418,1.0,-16.21723006034461,11.757291221482475,0.0,0.03125,0.03125,-18.24930459932157,0.0149647525540785,-18.72132345874384,0.3554489285559902,0.0,32,31.72432744503021,1.0,-16.160600138934733,11.185935656455673,0.0,0.0,0.03125,,,-36.05133046685869,,,0,,0.0,,,,,,-21.822312585205644,0.00657307732763,-22.2792231343629,0.5244277884028902,0.0959774807631002,32,29.95118421316147,1.0,-19.428187057714524,8.288554862448041,0.0,0.03125,0.1875,0.6356381890422931,0.5487973131506152,,-3.573007985884076,,-3.02421067273346,-18.97754852575023,0.1794466132780456,0.7282439264286609,,-2.8447640594554144,0.2471692901851363,3.573007985884076,,,3.1709993297403454,-0.000707170014949,3.0076565251268272,0.0813241843877308,3.1190382887623023,0.1290544904524138,3.210857951210452,0.1355014627940298,,,3.052730646812594,-0.1310674357696237,5,partial,Cotton,0.6393,0.6663073995453878,0.7998329395572811,0.0143,0.6393,0.1611,0.0637,0.1215,6.931395548658778,2.3222972972972973,52.24,50.95,1.2899999999999991,0.9917,0.7241,0.2027,0.6393,0.6663073995453878,,partial,0.0156
753,22,0.1573579060004123,0,-18.753232353119127,0.0133252929234387,-19.26262488671169,0.4785288417200127,0.0711568810773524,38,35.42320422122353,1.0,-17.273588585559466,8.853843933736307,0.0,0.0,0.0789473684210526,-19.16336985218166,0.0121244770217392,-19.31320737156758,0.465251876346475,0.0271156066654958,38,28.972166462948447,1.0,-16.595895855613396,11.167248795618791,0.0,0.0,0.0263157894736842,-19.40298094645225,0.0114736581270239,-19.332213149450563,0.3520709064228617,0.0,38,28.89879638270328,1.0,-16.82237668676938,11.152144595057704,0.0,0.0,0.0,-18.41164931297044,0.0144156778574382,-18.666190654015512,0.482607122405986,0.0547879227582559,38,31.72607878634804,1.0,-16.32321282168442,11.023322973705984,0.0,0.0,0.0,,,-36.05133046685869,,,0,,0.0,,,,,,-21.135003142788133,0.0077001588713181,-21.374592050998224,0.3253461415499908,0.0,38,29.95300323084781,1.0,-18.74116399713369,8.975577923028876,0.0,0.0,0.0263157894736842,-0.239611094270586,0.99133163348181,,-2.7233538298176967,,-1.7320221963358868,-18.958301102650395,-0.4446798438018504,0.5466517896799594,,-2.1767020401377373,0.1938202110359326,2.7233538298176967,,,3.162254825994697,-0.022481041220201,3.0339158605431544,0.0906425178181478,3.0137685826972334,0.0102953477085074,3.0670572240718,-0.021223108383042,,,3.1830541256345475,-0.0149722087306525,5,partial,Cotton,0.4179,0.8676244432307175,0.7455617253182899,0.0345,0.4179,0.1424,0.1604,0.2448,8.614244429684295,3.552286830613652,63.08,63.24,0.1600000000000037,1.0727,0.7832,0.2193,0.4179,0.8676244432307175,,partial,0.0269
754,22,0.2625498992608947,0,-18.058707770970106,0.0156361282131344,-18.30726830482272,0.3917514364831401,0.0053349549242251,61,35.41592951289943,1.0,-16.577896458707986,9.549536060587789,0.0,0.0,0.0491803278688524,-19.16161145441508,0.0121293870472639,-19.710787915406097,0.4773420160928706,0.0367378798870356,61,28.964064269769388,1.0,-16.592710262444143,11.170434388788046,0.0,0.0,0.0,-18.31607843818929,0.0147364256124882,-18.770262807407647,0.3749901222855859,0.0,61,28.8905116534624,1.0,-15.734012231132086,12.240509050694998,0.0,0.0,0.0,-19.18454064981541,0.0120655169756319,-19.763214377488943,0.534580262096606,0.1000165931392764,61,31.7180844916672,1.0,-17.094781652934937,10.251754142455468,0.0,0.0,0.0491803278688524,-16.6713378356596,0.0215211867665251,-16.229638134786537,0.6447186763300046,,3,29.61408424377441,0.0491803278688524,-14.217892766213192,13.52404121111148,0.0,0.0,0.3333333333333333,-22.24126913572039,0.0059686084087083,-22.474937640683613,0.4277264894716848,0.0168326181249862,61,29.94470192956143,1.0,-19.84599735553222,7.870744564630346,0.0,0.0,0.2295081967213114,0.8455330162257901,-0.8684622116261238,2.5132028141558145,-3.0567284859049764,-5.569931300060791,-3.9251906975311,-18.61015961269259,0.2940811745033009,-0.5743810371228228,1.938821777032992,-3.631109523027799,0.3415337585267586,5.569931300060791,2.197899077473147,-0.0957615737807007,3.2287450955276844,0.0081254331667421,2.916834055745634,-0.0730959989583608,3.119603600984295,0.078979507834596,3.1977237462652224,0.0738502375942724,,,3.296009980891242,0.0587980395616356,6,ok,Cotton,0.5338,0.7340841961280747,1.0506629250853796,0.0133,0.5338,0.2717,0.086,0.0952,7.493101599288064,3.957920792079208,69.85,70.52,0.6700000000000017,1.1233,0.8201,0.2296,0.5338,0.7340841961280747,,ok,0.0173
755,22,0.3314774007741577,0,-17.823115387553095,0.0165077719746319,-18.25533109118552,0.3445103879141381,0.0,92,35.393010885819145,1.0,-16.338627661232756,9.788804858063015,0.0,0.0,0.0108695652173913,-16.436708551722937,0.0227158579813397,-16.935386204838288,0.5616156824407571,0.1106663120738304,92,28.93868170613828,1.0,-13.863239188142016,13.899905463090173,0.0,0.0,0.0,-15.276533723638426,0.0296719868353608,-16.530572758675607,1.3611296928076564,1.4186853267628083,92,28.864834640337072,1.0,-12.689801453579667,15.284719828247416,0.0,0.0,0.0,-15.526405901036943,0.0280129863657867,-15.823444819792613,0.6734532083123916,0.2435425723689108,92,31.693191196607508,1.0,-13.432401959871264,13.914133835519142,0.0,0.0,0.0,-14.985018741788638,0.0317320496997917,-15.21613508610388,0.440060983457626,0.0383757054531006,92,29.635599799778152,1.0,-12.535396775346925,15.206537201977746,0.0,0.0,0.0108695652173913,-21.262283408086745,0.007477762357271,-21.42442022344496,0.4003734425575388,0.0,92,29.919293921926748,1.0,-18.86255533338804,8.854186586774524,0.0,0.0,0.0869565217391304,1.1601748280845108,-0.249872177398517,0.5413871592483055,-5.735877507049802,-6.277264666298107,-5.985749684448319,-17.129911969638016,1.8533782459995896,1.6035060686010727,2.144893227849378,-4.132371438448729,0.372495322488512,6.277264666298107,4.204791418539927,-0.1858697011772889,3.202325968018286,-0.0494484850561804,3.267097066870808,0.2366590310246117,3.247633160940893,0.1747541960274277,3.2844951558864435,0.1297191757425264,3.2844766651716,0.097924213910669,3.268326868377225,-0.0029065408319604,6,ok,Cotton,0.9592,0.1136004832334184,0.5249593528048704,0.0001,0.9592,0.0375,0.0001,0.0031,7.66498086458655,4.805988023952096,40.92,39.98,0.9400000000000048,0.9071,0.6623,0.1854,0.9592,0.1136004832334184,dw_only,ok,0.0377
756,22,0.3479509361392837,0,-18.906089098691524,0.0128644460540575,-19.01054265317232,0.4364149653530167,0.0375734994357228,96,35.38827180862427,1.0,-17.42085862033127,8.706573898964503,0.0,0.0208333333333333,0.1458333333333333,-18.68778637201466,0.0135276189927632,-19.48639846945664,0.5136081302143305,0.0670820016345148,96,28.933352609475453,1.0,-16.11341959726576,11.649725053966428,0.0,0.0,0.0,-17.993322239904195,0.0158733201630335,-18.316820805809986,0.4763890693150174,0.0402862590367445,96,28.85952246189117,1.0,-15.405720144624109,12.568801137202977,0.0,0.0,0.0,-18.502605628891867,0.0141169032115916,-19.018282885482755,0.5325868163539305,0.0981965958517425,96,31.68804780642192,1.0,-16.40777877550491,10.938757019885497,0.0,0.0104166666666666,0.0208333333333333,-18.013377057995246,0.0158001894451444,-18.280451999341714,0.4760892602423594,0.0670892212936795,96,29.64072930812836,1.0,-15.5646493470006,12.17728463032407,0.0,0.0,0.0,-21.89118870857631,0.0064696551041076,-22.401122146086067,0.471305119937899,0.0505094817452309,96,29.91402212778728,1.0,-19.49054335985633,8.226198560306234,0.0,0.0104166666666666,0.2083333333333333,0.6944641321104648,-0.5092833889876722,0.4892285708966213,-3.388583079684441,-3.8778116505810623,-3.897866468672113,-18.79693773535309,0.803615495448895,0.2943321064612227,0.7835606773578441,-3.094250973223218,0.2416686372528216,3.897866468672113,2.289707073504057,-0.1095556200919542,3.3235958256055027,0.068594581572916,3.172749664149274,0.1381161006077307,3.2033334379429874,0.1271137435243976,3.290021649744099,0.1320450120689069,3.3510160716252484,0.161385743103585,3.297215325663813,0.022458215527048,6,ok,Cotton,0.6723,0.55376583461171,0.9791326225241778,0.0065,0.6723,0.2421,0.0228,0.0563,5.932707385243136,6.0,59.36,58.3,1.0600000000000025,1.0449,0.7629,0.2136,0.6723,0.55376583461171,dw_only,ok,0.0135
757,22,0.2645903261324129,0,-19.75001549665065,0.0105924994551709,-19.99854061636981,0.3664319072948481,0.0,70,35.3950685773577,1.0,-18.265866876174407,7.8615656431213665,0.0,0.0,0.1857142857142857,-19.506636949947467,0.0112030507930155,-19.59982699273224,0.389653385171052,0.0,70,28.941052382332938,1.0,-16.933614437464698,10.829530213767493,0.0,0.0,0.0142857142857142,-20.21621396207981,0.0095143386129555,-20.54425077852034,0.4775244925808508,0.0412045790141044,70,28.86732033320836,1.0,-17.63001268143905,10.344508600388032,0.0,0.0,0.0142857142857142,-18.13760465475035,0.0153546363215095,-18.59899719096161,0.4710486511703429,0.0453576133736717,70,31.69555674961635,1.0,-16.044028070098438,11.302507725291967,0.0,0.0142857142857142,0.0285714285714285,-15.815696149890128,0.0262077890868697,-15.9859936235153,0.3923975454820875,0.0038594119481834,70,29.632597732543942,1.0,-13.36553598071135,14.37639799661332,0.0,0.0,0.0,-20.5007475117504,0.0089109754838448,-20.74682391918881,0.4214607893087757,0.01225903910489,70,29.921738924298968,1.0,-18.10144058107361,9.615301339088957,0.0,0.0142857142857142,0.0714285714285714,-0.709577012132339,2.0786093073294545,2.3219085048602235,-2.3631428570000423,-4.685051361860266,-0.2845335496705878,-19.628326223299062,-0.5878877387807435,1.490721568548711,3.8126300734089353,-0.8724212884513314,0.4396774400527934,4.685051361860266,2.0461579832763945,-0.0734722401614507,3.1556342100359163,-0.0754196497170571,2.9468000871650464,-0.0566966858994382,2.9798340205463303,-0.0715927033105519,3.29403323592908,0.159810035288908,3.126356282017827,-0.040431813931328,3.249225323881163,0.0006190928358473,6,ok,Groundnut,0.4342,0.8552898900896669,0.741069595247096,0.0491,0.2671,0.0982,0.1514,0.4342,6.156948821660763,2.294213750850919,65.28,65.48,0.2000000000000028,1.1315,2.8447,2.7025,0.4342,0.8552898900896669,,ok,0.0451
758,22,0.1315961008697458,0,-17.849220175021042,0.0164088438614271,-18.232015881327367,0.2865006014900984,0.0,24,35.38942686716715,1.0,-16.364148207690697,9.763284311605076,0.0,0.0,0.0,-17.877544769044274,0.0163021739572286,-18.164888901603845,0.4047323965241185,0.0,24,28.934690316518147,1.0,-15.30337702020302,12.45976763102917,0.0,0.0,0.0,-18.03505569269848,0.0157215163150491,-18.272168987376865,0.3778667382378999,0.0,24,28.860939900080364,1.0,-15.447676706414384,12.5268445754127,0.0,0.0,0.0,-17.85777259329282,0.016376562261333,-18.8410313254418,0.6066069238905621,0.1703374373172992,24,31.689392566680908,1.0,-15.763149519819144,11.58338627557126,0.0,0.0,0.0,-15.349607998408096,0.0291769035781423,-15.79456708703545,0.4146040015851622,0.0194488264349741,24,29.638946612675984,1.0,-12.900553644672662,14.841380332652008,0.0,0.0,0.0,-21.38019124345911,0.0072774775714303,-22.004793384581973,0.5625561906186657,0.1316024787488787,24,29.915414412816364,1.0,-18.97975042351301,8.736991496649555,0.0,0.0416666666666666,0.25,-0.157510923654204,0.1772830994056562,2.508164594884727,-3.522418650166287,-6.030583245051014,-3.345135550760631,-17.863382472032658,-0.17167322066582,0.0056098787398362,2.513774473624564,-3.516808771426451,0.3790649732502962,6.030583245051014,2.691835695499322,-0.1109246238295467,3.234321656001362,0.0844266769301147,3.0203673260437083,0.1223946901306356,2.931506005064592,-0.0358961039922443,3.0364598066688746,-0.0172618101825716,3.1078730797269265,0.0184984501593468,3.44722166982728,0.2872420733706939,6,ok,Cotton,0.6751,0.6130100330484696,0.922252126177476,0.0134,0.6751,0.1582,0.0367,0.1166,13.733074655430594,6.0,69.16,71.74,2.5799999999999983,1.1181,0.8163,0.2286,0.6751,0.6130100330484696,dw_only,ok,0.0151
759,22,0.218144531998689,0,-18.73218370876001,0.0133900324383504,-19.225302211726262,0.4820337094184916,0.0740911645333821,53,35.386977429659865,1.0,-17.246767556053236,8.880664963242538,0.0,0.0,0.1132075471698113,-19.04003137330333,0.0124737450321433,-19.662457436886463,0.5864917795249263,0.1347812709074121,53,28.93192226481888,1.0,-16.465413105731358,11.297731545500833,0.0,0.0,0.0188679245283018,-19.98527064677596,0.0100339731675976,-20.2991275548986,0.4034973592867358,0.0,53,28.85817920037036,1.0,-17.397380285411636,10.577140996415448,0.0,0.0,0.0,-18.9122935001628,0.0128460808191448,-18.893261913227622,0.4704261022039759,0.0448561766964343,53,31.6867192466304,1.0,-16.817216052346183,10.529319743044224,0.0,0.0,0.0566037735849056,-15.667286489263718,0.0271188551296462,-16.43005096128539,0.558747017032581,0.1414992446959604,53,29.641619700305867,1.0,-13.218728573861268,14.523205403463404,0.0,0.0,0.0,-21.752067525921227,0.0066802581785387,-21.945466334016107,0.377569983741547,0.0,53,29.912674561986385,1.0,-19.351167276733733,8.365574643428833,0.0,0.0188679245283018,0.1132075471698113,-0.9452392734726268,1.0729771466131588,3.245007010899082,-2.8397740257584267,-6.084781036657509,-1.766796879145268,-18.88610754103168,-1.0991631057442852,-0.0261859591311264,3.2188210517679554,-2.865959984889553,0.4645792870208893,6.084781036657509,2.041045563500858,-0.0876183750825241,3.3133146511509715,0.1033536513116279,3.054554645414921,0.0784831623956527,3.0590705846589152,0.0294815132485282,3.1224607981329524,0.0091596286422723,3.3812904950383498,0.2346218412019882,3.11369792443749,-0.111874608110583,6,ok,Groundnut,0.2819,0.9319531038865208,0.8700212647476965,0.0727,0.2599,0.1148,0.2706,0.2819,7.082948218703295,6.0,71.57,73.32,1.75,1.1804,2.9674,2.819,0.2819,0.9319531038865208,dw_only,ok,0.0438
760,22,0.1202864730341352,0,-18.21546477308628,0.0150818119943141,-18.14300549517271,0.4359016874910738,0.0371832597064571,25,35.38558258056641,1.0,-16.72978148334676,9.397651035949014,0.0,0.0,0.08,-18.75363458160069,0.0133240588381886,-18.80812728337457,0.4496537829987812,0.015066091536201,25,28.930314025878907,1.0,-16.178674888393775,11.584469762838411,0.0,0.0,0.0,-19.867794229158548,0.0103090958390384,-20.24883887181009,0.4123961882064038,0.0,25,28.85661445617676,1.0,-17.27963105788173,10.694890223945354,0.0,0.0,0.0,-19.20865493718033,0.011998708602041,-19.3328017450734,0.4218677335827446,0.0077876024266063,25,31.68518981933594,1.0,-17.11330634854813,10.233229446842277,0.0,0.0,0.08,-16.25609680990596,0.0236804700642824,-16.41067999783268,0.3383410244162878,0.0,25,29.642940826416016,1.0,-13.807781153170568,13.934152824154102,0.0,0.0,0.0,-21.386964449964925,0.0072661365475505,-21.85950477117144,0.3240756365265106,0.0,25,29.911114273071288,1.0,-18.98578586681785,8.730956053344716,0.0,0.0,0.04,-1.1141596475578623,0.6591392919782173,2.952558127274372,-2.178309512784594,-5.130867640058966,-1.5191702208063766,-18.484549677343484,-1.3832445518150642,-0.7241052598368469,2.228452867437525,-2.902414772621441,0.3763275383730647,5.130867640058966,2.017660300219432,-0.0665240401686193,3.247413108186322,0.0944230812719668,2.830325910224911,-0.0716709587769233,3.12168885264728,0.151082409072516,3.275832276836188,0.219040678595408,3.021832848916832,-0.0704939946307736,3.2088540691272804,0.0454946370701838,6,ok,Bajra,0.3071,0.93579454321103,1.0943768068459925,0.0884,0.295,0.1187,0.3071,0.1907,9.349643085846884,5.711031175059952,67.93,68.22,0.289999999999992,1.1533,2.2028,2.2028,0.3071,0.93579454321103,dw_only,ok,0.0293
761,22,0.1546037054153339,0,-19.349129702759825,0.011616813837353,-19.38109350839948,0.4630688519620187,0.0584692841518244,33,35.38409412268436,1.0,-17.863224269699703,8.26420824959607,0.0,0.0303030303030303,0.1212121212121212,-18.85401681214076,0.0130196202997908,-19.61636587941389,0.4576559374341569,0.0211964269151549,33,28.928600080085523,1.0,-16.27877871784904,11.484365933383147,0.0,0.0,0.0,-19.35664770688193,0.0115967215476275,-19.85088564920837,0.4333393823021899,0.0070808376758151,33,28.854879437070903,1.0,-16.768207617803352,11.206313664023732,0.0,0.0,0.0,-19.43306977064509,0.0113944409725566,-19.63721179327128,0.4792055476199294,0.051988912954906,33,31.683518091837566,1.0,-17.33744851280885,10.009087282581554,0.0,0.0,0.1515151515151515,-16.09341864441874,0.024584316338102,-16.466933843713225,0.4459825542794272,0.0429399422865088,33,29.64474614461263,1.0,-13.64539947197758,14.09653450534709,0.0,0.0,0.0,-22.127307819145035,0.0061273010391177,-22.31413994003439,0.4516417427902985,0.034909722134143,33,29.90939816561612,1.0,-19.72582316438643,7.990918755776136,0.0,0.0606060606060606,0.2727272727272727,-0.5026308947411664,-0.076422063763168,3.3396511262263537,-2.6942380484999404,-6.033889174726294,-2.7706601122631085,-19.10157325745029,-0.2550744494316355,-0.3314965131948035,3.00815461303155,-3.025734561694744,0.4285753716423006,6.033889174726294,2.0419406493504844,-0.0827419910366454,3.2519491459969334,0.0779095962056315,3.1252293071609354,0.1958634956554514,2.816828267011702,-0.1755709617346101,3.056544875362168,-0.0211257679733383,3.08633954112188,-0.0260654074697441,3.179495364215785,-0.0068504416874253,6,ok,Groundnut,0.3159,0.915498229903762,0.9226132274921934,0.0415,0.2301,0.2554,0.157,0.3159,9.197528795803162,6.0,75.71,76.36,0.6500000000000057,1.2125,3.0481,2.8957,0.3159,0.915498229903762,dw_only,ok,0.0942
762,22,0.2630388674465399,0,-20.1758779795364,0.0096031165998687,-20.281491790853508,0.3924489556519653,0.005811701944496,72,35.402156035105385,1.0,-18.69285666512598,7.434575854169793,0.0,0.0138888888888888,0.2777777777777778,-17.814220530836682,0.0165416164608258,-18.101578608668163,0.432745446856168,0.0024684938199861,72,28.94909903738234,1.0,-15.2426478286101,12.52049682262209,0.0,0.0,0.0,-21.01049255801503,0.0079241145350452,-21.04641923402326,0.403917294671673,0.0,72,28.875355429119534,1.0,-18.42570565053428,9.548815631292808,0.0,0.0,0.0694444444444444,-20.369441456213035,0.0091845071033781,-20.722192349868443,0.4118608071156925,0.0006498861730164,72,31.70331226454841,1.0,-18.27716367283784,9.069372122552569,0.0,0.0,0.0833333333333333,-16.71038051899889,0.0213285802876473,-17.06419042928531,0.452510977860024,0.0480426355335126,72,29.623711374070908,1.0,-14.258664252849352,13.48326972447532,0.0,0.0,0.0138888888888888,-21.77016204504792,0.0066524833382572,-22.20156113211237,0.4823873131593471,0.0595943190407499,72,29.929644054836697,1.0,-19.37224013002396,8.344501790138612,0.0,0.0,0.2083333333333333,-3.196272027178349,0.6410511018019953,3.6590609372141465,-1.4007205888348864,-5.059781526049033,-0.759669487032891,-18.99504925518654,-2.0154433028284906,-1.3743922010264953,2.284668736187651,-2.7751127898613817,0.4436126673750999,5.059781526049033,1.8082120264411463,-0.040172769256144,3.191657785994309,-0.0415319373542306,3.029255972919928,0.0229821142044088,2.9985955945267024,-0.0550424106388351,3.046954358136254,-0.0893874079739625,3.189232424469088,0.0204070332386021,3.218376356857215,-0.0325622671539171,6,ok,Bajra,0.4135,0.8661761520887031,0.5324823534132,0.2133,0.0482,0.0861,0.4135,0.2389,5.306957776155325,4.0,47.65,48.8,1.1499999999999986,0.9957,1.9017,1.9017,0.4135,0.8661761520887031,,ok,0.0273
763,22,0.3570899188674475,0,-19.19240016849765,0.0120437015014301,-19.693803668733835,0.6126860555734047,0.1987505429880807,98,35.40381162993762,1.0,-17.709640351793,8.417792167502775,0.0,0.010204081632653,0.1632653061224489,-19.37247840694413,0.0115545266688022,-19.82748184949991,0.4565782880840323,0.0203645545654331,98,28.950968703445124,1.0,-16.801250838418838,10.96189381281335,0.0,0.0,0.010204081632653,-18.78198378065107,0.0132373673746324,-18.908978137672047,0.4720602548347611,0.0368052085267212,98,28.877261648372727,1.0,-16.197521372350256,11.776999909476828,0.0,0.0,0.0,-19.82558378339712,0.0104097816879309,-20.148514070291704,0.4074012404260863,0.0,98,31.70512205240678,1.0,-17.73360959413834,9.612926201252066,0.0,0.0,0.0510204081632653,-16.862500175768297,0.0205944397733831,-17.241815513747813,0.5368648549467456,0.1206436229566179,98,29.62129082971689,1.0,-14.410350254639924,13.331583722684748,0.0,0.0,0.0,-21.522696347986034,0.0070425569108326,-22.012804957863832,0.4504640749082342,0.0339965273684699,98,29.931508200509207,1.0,-19.125095624068493,8.591646296094073,0.0,0.0,0.1428571428571428,0.5904946262930544,-1.04360000274605,2.9630836076288247,-1.6971125645889131,-4.660196172217738,-2.740712567334964,-19.28243928772089,0.5004555070698196,-0.5431444956762306,2.419939111952594,-2.240257060265144,0.329257318513677,4.660196172217738,1.998468736679607,-0.0508482142208983,3.2524897313877905,-0.0040748287231315,2.9417783703290112,-0.0948878429838888,3.0411809291130547,-0.036657282345069,3.206829917501098,0.0473026248734069,3.297852466441113,0.1067309675674508,3.275403060881483,-0.0010612123119622,6,ok,Maize,0.3951,0.8258718673963761,0.8113214810579706,0.0189,0.3299,0.3951,0.103,0.1531,4.4911834245810605,3.7871652349671545,55.69,54.85,0.8399999999999963,1.0293,2.3796,2.3796,0.3951,0.8258718673963761,,ok,0.0646
764,22,0.1885797174670458,0,-18.74495771753922,0.0133507058760801,-18.498033964476093,0.3477246332280393,0.0,43,35.39769514216933,1.0,-17.261232545777684,8.86619997351809,0.0,0.0,0.0930232558139534,-18.330594707421184,0.0146872514187423,-18.435732713329003,0.381034662407232,0.0,43,28.94411978610726,1.0,-15.758124245364897,12.005020405867292,0.0,0.0,0.0,-20.59884665547747,0.0087119492019938,-20.988672700493453,0.5033892975612101,0.0627159092826588,43,28.87049515302791,1.0,-18.01320674990363,9.961314531923453,0.0,0.0,0.0232558139534883,-19.01370526420776,0.0125495881535286,-18.933487879999163,0.3665008103255302,0.0,43,31.6985908330873,1.0,-16.920636130283317,10.425899665107089,0.0,0.0,0.0232558139534883,-17.15438554170807,0.0192557946497271,-17.45736755112203,0.4447711213511933,0.0420012285384587,43,29.62821743100189,1.0,-14.703439534339523,13.038494442985147,0.0,0.0,0.0,-21.43775311945841,0.0071816574782133,-21.838416052149764,0.5002605662009872,0.0746911093961768,43,29.924811562826463,1.0,-19.03899150200733,8.677750418155227,0.0,0.0232558139534883,0.1395348837209302,-2.2682519480562853,1.585141391269712,1.859319722499688,-2.4240478552506524,-4.28336757775034,-0.8389064639809405,-18.537776212480203,-2.0610704429972664,-0.4759290517275545,1.3833906707721333,-2.899976906978207,0.3130581715746378,4.28336757775034,1.91477568778426,-0.0761386584216193,3.200471970636515,0.0063639227555212,3.0142633130221856,0.0588041038866338,3.0018166669544386,-0.0113596820212009,3.2400145669901894,0.1424379581348196,2.9904668938010337,-0.1410804085187988,3.4015415789847463,0.193280692045429,6,ok,Groundnut,0.3394,0.9164300346120708,0.6593042676821252,0.1643,0.1376,0.0657,0.2929,0.3394,6.140088231450211,1.4948236196319016,43.71,43.66,0.0500000000000042,0.9641,2.4238,2.3026,0.3394,0.9164300346120708,dw_only,ok,0.0237
765,22,0.2219111016544424,0,-19.70220833962056,0.0107097458797243,-20.090765503163425,0.3317742063271939,0.0,53,35.39063471668172,1.0,-18.217341845796675,7.910090673499099,0.0,0.0,0.1320754716981132,-18.6223513195476,0.013732982544615,-18.973628456249543,0.4180538182224306,0.0,53,28.936112385875774,1.0,-16.048460920635566,11.714683730596622,0.0,0.0,0.0,-20.496636389064506,0.0089194147939846,-20.42091510577819,0.449505279121994,0.0191815606215774,53,28.86264084869961,1.0,-17.909561661129636,10.064959620697447,0.0,0.0188679245283018,0.0566037735849056,-19.36489952838866,0.0115747080922548,-19.765692368827544,0.4076843573635806,0.0,53,31.69094438372917,1.0,-17.27053992133705,10.075995874053357,0.0,0.0,0.0,-17.27459260809756,0.0187301277358717,-17.921121834989584,0.4831606945851661,0.0729900836169543,53,29.635907479052275,1.0,-14.82500032599145,12.91693365133322,0.0,0.0,0.0,-21.520155549698448,0.0070466782967999,-21.51862454866571,0.3775363087760662,0.0,53,29.91704102282254,1.0,-19.12001331843692,8.596728601725648,0.0,0.0,0.0943396226415094,-1.874285069516908,1.1317368606758436,2.0903069202910984,-2.155256021309789,-4.245562941600888,-1.0235191606339455,-19.16227982958408,-1.334356559480426,-0.2026196988045825,1.887687221486516,-2.357875720114372,0.3172747001377531,4.245562941600888,1.830844875679896,-0.0670492981487045,3.125217640311387,-0.0847433595279563,2.917715926518616,-0.0583555565006528,2.9942680701807025,-0.0353210012296845,2.932867768525518,-0.1804334009651622,3.195704408828376,0.0490357549920137,3.2815475535633905,0.0559750210153175,6,ok,Groundnut,0.3331,0.9332959499258454,0.660210850292962,0.1184,0.1415,0.1133,0.2937,0.3331,6.138280052751281,4.198473282442748,58.41,57.59,0.8199999999999932,1.0782,2.7106,2.5751,0.3331,0.9332959499258454,,ok,0.0326
