farm_id,ndvi_20250501,ndvi_valid_20250501,ndvi_20250511,ndvi_valid_20250511,ndvi_20251013,ndvi_valid_20251013,ndvi_20251018,ndvi_valid_20251018,ndvi_20251023,ndvi_valid_20251023,ndvi_20251107,ndvi_valid_20251107,ndvi_20251109,ndvi_valid_20251109,ndvi_20251112,ndvi_valid_20251112,ndvi_20251117,ndvi_valid_20251117,ndvi_20251122,ndvi_valid_20251122,ndvi_20251127,ndvi_valid_20251127,ndvi_20251129,ndvi_valid_20251129,ndvi_20251202,ndvi_valid_20251202,ndvi_20251207,ndvi_valid_20251207,ndvi_20251212,ndvi_valid_20251212
447,0.2978099672357303,1.0,0.3413858868404323,1.0,0.5058074781225139,1.0,0.4858395144976399,1.0,0.4432562952742325,1.0,0.4402230742418961,1.0,0.44848795489492566,1.0,0.43859649122807015,1.0,0.4349641008515612,1.0,0.451144145648906,1.0,0.33424704471475075,1.0,0.3993610223642173,1.0,0.42816601631784323,1.0,0.4415954415954416,1.0,0.42158070762189753,1.0
448,0.38439981317141525,1.0,0.40865827448572306,1.0,0.4968553459119497,1.0,0.4690017513134851,1.0,0.44023474583585054,1.0,0.44224422442244227,1.0,0.45697052077138733,1.0,0.4364179104477612,1.0,0.4160076475189015,1.0,0.43718856543404144,1.0,0.3334475374732334,1.0,0.3950540130345505,1.0,0.41669639671780234,1.0,0.43192230163093276,1.0,0.4164100706393769,1.0
449,0.19841006955945678,1.0,0.2509262377905018,1.0,0.503938223938224,1.0,0.5151030845453093,1.0,0.4354893328818151,1.0,0.4356714839619316,1.0,0.4489831392317052,1.0,0.44857476246041006,1.0,0.43509458577951726,1.0,0.47161142106990483,1.0,0.3720136518771331,1.0,0.4410187667560322,1.0,0.46383543463835436,1.0,0.47573803868340686,1.0,0.4250828536542822,1.0
450,0.19757575757575757,1.0,0.24176507147296458,1.0,0.5362799818977221,1.0,0.5349206349206349,1.0,0.4665310964243349,1.0,0.44972067039106145,1.0,0.4551772063933287,1.0,0.4566571284295573,1.0,0.44074878823332775,1.0,0.4479025710419486,1.0,0.3555148893694893,1.0,0.4131799163179916,1.0,0.41558672110775785,1.0,0.42862305746295626,1.0,0.3865454545454545,1.0
451,0.1601875661775828,1.0,0.1786634338536142,1.0,0.19669154730683883,1.0,0.21104387291981846,1.0,0.2607737021447184,1.0,0.3391304347826087,1.0,0.32789683292243504,1.0,0.3236105636578636,1.0,0.330067138450372,1.0,0.3628188658469444,1.0,0.2210446631339894,1.0,0.25344295991778004,1.0,0.2324347272341329,1.0,0.260371065249114,1.0,0.2253913789405962,1.0
452,0.5824243355354125,1.0,0.5101468526308022,1.0,0.46313517103952173,1.0,0.4637656330306664,1.0,0.4137062451142187,1.0,0.40626124505217703,1.0,0.3946256852700638,1.0,0.39100284495021337,1.0,0.35775747360950944,1.0,0.3467160037002775,1.0,0.2885005736475157,1.0,0.3432199462415423,1.0,0.35335391523996634,1.0,0.35919947134900404,1.0,0.35130549533415023,1.0
453,0.5090320381731425,1.0,0.45663071547926476,1.0,0.44129215833961,1.0,0.4244553759662684,1.0,0.3821152494729445,1.0,0.40411151788228666,1.0,0.39791550344314164,1.0,0.3813372520205731,1.0,0.336214029603751,1.0,0.2930672268907563,1.0,0.2624918581929841,1.0,0.3229156364355652,1.0,0.2289156626506024,1.0,0.24614188964139003,1.0,0.2427352273954845,1.0
454,0.5217718345173422,1.0,0.4829900839054157,1.0,0.3021755314748945,1.0,0.26634382566585957,1.0,0.30912040374909877,1.0,0.36387074596081126,1.0,0.3597392013039935,1.0,0.3520399935494275,1.0,0.34496644295302015,1.0,0.3276224341360918,1.0,0.2776051038769835,1.0,0.3015819304627358,1.0,0.31633550202215577,1.0,0.3351922264469793,1.0,0.32669789227166274,1.0
455,0.6017782567695003,1.0,0.5537012113055182,1.0,0.26996722442642745,1.0,0.2732880937692782,1.0,0.29161406672678086,1.0,0.3334456045806669,1.0,0.32786885245901637,1.0,0.3277676950998185,1.0,0.31906835826548,1.0,0.3672922252010724,1.0,0.30334014996591685,1.0,0.3688424717145344,1.0,0.3964150293002413,1.0,0.4226074650627985,1.0,0.4126865671641791,1.0
456,0.25128035684784406,1.0,0.30100816130580893,1.0,0.5000786039930829,1.0,0.5089496791624452,1.0,0.46179851250845166,1.0,0.41704857928505956,1.0,0.40649374206421185,1.0,0.400461729710531,1.0,0.39711897563578163,1.0,0.40188269370021723,1.0,0.3181738674129788,1.0,0.373825018076645,1.0,0.37635183850036047,1.0,0.41474311243484735,1.0,0.36574585635359114,1.0
457,0.34162125340599453,1.0,0.38037109375,1.0,0.4818166582872465,1.0,0.506168579069968,1.0,0.4782383419689119,1.0,0.4383419689119171,1.0,0.44641350210970465,1.0,0.4414447961273506,1.0,0.4081234315456827,1.0,0.4196411344781015,1.0,0.30956505881280205,1.0,0.3653007846556234,1.0,0.38078656288406393,1.0,0.4282774233381354,1.0,0.40145685852057045,1.0
458,0.5156911399795651,1.0,0.4101132557026639,1.0,0.47618251713187365,1.0,0.47763606969642536,1.0,0.45962950017476406,1.0,0.4568255105696883,1.0,0.4596918667144393,1.0,0.4552252091863984,1.0,0.4026784076316272,1.0,0.4212206572769953,1.0,0.3079985522982266,1.0,0.36878347360367253,1.0,0.38996138996138996,1.0,0.3997594226142743,1.0,0.38024837374334713,1.0
459,0.21353576554120401,1.0,0.2746067415730337,1.0,0.4099276791584484,1.0,0.41807570165651015,1.0,0.37580603559453185,1.0,0.3357183204669554,1.0,0.25874265218690845,1.0,0.23925178728821858,1.0,0.23778122575640032,1.0,0.21577174559144047,1.0,0.19254199741554365,1.0,0.21501234567901234,1.0,0.2087912087912088,1.0,0.22015810276679842,1.0,0.21044820421490057,1.0
460,0.23841361495213492,1.0,0.2931776275353411,1.0,0.3671399594320487,1.0,0.39706959706959705,1.0,0.4025482093663912,1.0,0.3451197053406998,1.0,0.3405544336331926,1.0,0.31916452913155,1.0,0.2979916772209155,1.0,0.2546036829463571,1.0,0.20783299464252725,1.0,0.24851837218490716,1.0,0.24339699309223892,1.0,0.25798722044728434,1.0,0.24143490528012898,1.0
461,0.5676152658283697,1.0,0.5273986837547627,1.0,0.25024630541871923,1.0,0.24378748928877464,1.0,0.2520919496008464,1.0,0.3032532920216886,1.0,0.28693937900443567,1.0,0.2522340732199481,1.0,0.24136615149780577,1.0,0.22282986974246793,1.0,0.18096502038107878,1.0,0.21435732905554442,1.0,0.2108274647887324,1.0,0.25505641899084525,1.0,0.21920975199663725,1.0
462,0.22321134190570394,1.0,0.26410766172197586,1.0,0.38142225246682543,1.0,0.370928717662386,1.0,0.35050228310502285,1.0,0.3897804833056632,1.0,0.38792949973295354,1.0,0.37787676317743135,1.0,0.35222080058490224,1.0,0.35051740357478833,1.0,0.2683103698332125,1.0,0.3156274056966898,1.0,0.32726920843816526,1.0,0.34140625,1.0,0.31760577110547866,1.0
463,0.40333660451422965,1.0,0.3822320581726209,1.0,0.42778541953232463,1.0,0.4181479758026989,1.0,0.4061464026520921,1.0,0.43081505551042515,1.0,0.43813369223867205,1.0,0.42920432394116603,1.0,0.4001234676779257,1.0,0.3923601382273279,1.0,0.2821813570069753,1.0,0.33063115228720324,1.0,0.34135922330097085,1.0,0.35981078151177687,1.0,0.32305536089698667,1.0
464,0.20134063598463173,1.0,0.22209234365867914,1.0,0.27233115468409586,1.0,0.2817493692178301,1.0,0.2384459583870374,1.0,0.28162124388539483,1.0,0.275,1.0,0.27095064590924145,1.0,0.29574710770734886,1.0,0.3226388610387006,1.0,0.32589247678282357,1.0,0.21939368332100984,1.0,0.20757465404224326,1.0,0.2280334728033473,1.0,0.22364349081906335,1.0
465,0.5043364424807724,1.0,0.4304910299478236,1.0,0.39321050835892185,1.0,0.3545058268837292,1.0,0.30560962661475843,1.0,0.3861149425287356,1.0,0.3931195126321448,1.0,0.39029982363315696,1.0,0.37306767433871524,1.0,0.37696754112939085,1.0,0.2909962341663814,1.0,0.3078705849633818,1.0,0.30478216631208954,1.0,0.3232459695577772,1.0,0.29535671764813626,1.0
466,0.5802906247694918,1.0,0.5069878085043116,1.0,0.4076465590484282,1.0,0.3769442716203004,1.0,0.3375022333392889,1.0,0.37279411764705883,1.0,0.3746812386156648,1.0,0.24533715925394547,1.0,0.2572310065561126,1.0,0.2455149172365943,1.0,0.21945846718678294,1.0,0.24112989932557913,1.0,0.22511334516065445,1.0,0.2572537603105289,1.0,0.22869429241594996,1.0
467,0.47085866824855405,1.0,0.26642771804062126,1.0,0.29142466689443114,1.0,0.384069540535746,1.0,0.3333333333333333,1.0,0.4064161948876308,1.0,0.41241058060222924,1.0,0.4167751534312814,1.0,0.4198105081826012,1.0,0.40313740313740315,1.0,0.3226256983240223,1.0,0.36257516802263884,1.0,0.36371512736094264,1.0,0.38533541341653665,1.0,0.355719794344473,1.0
468,0.6241473396998636,1.0,0.5454793772193389,1.0,0.4448199126349625,1.0,0.4246693750540237,1.0,0.36575089967523916,1.0,0.33217391304347826,1.0,0.27087198515769945,1.0,0.25657697309192756,1.0,0.24208416833667334,1.0,0.2649276543713063,1.0,0.2320181234661129,1.0,0.2763236763236763,1.0,0.30876665234207135,1.0,0.4229843561973526,1.0,0.4547451267502517,1.0
469,0.2182254196642686,1.0,0.26258960969997347,1.0,0.49258379087109727,1.0,0.508678007080563,1.0,0.43263053117364947,1.0,0.26949740034662045,1.0,0.25468483816013626,1.0,0.26095278604849,1.0,0.24901438465636655,1.0,0.2814396317221176,1.0,0.23424307873551933,1.0,0.26310183212611843,1.0,0.30645689937725334,1.0,0.38181097681791165,1.0,0.3295588078196774,1.0
470,0.5414908579465542,1.0,0.5205116894574328,1.0,0.3622285664849901,1.0,0.39723389355742295,1.0,0.353405017921147,1.0,0.3661822048918823,1.0,0.3613460340069438,1.0,0.354162904099693,1.0,0.3268747088961341,1.0,0.3419008343723027,1.0,0.2983017693607184,1.0,0.3122375231956246,1.0,0.3434747798238591,1.0,0.3772431855660103,1.0,0.3214210192429689,1.0
471,0.2541757443718228,1.0,0.2921027592768792,1.0,0.48118811881188117,1.0,0.47065026362038664,1.0,0.427342770112883,1.0,0.423635361146848,1.0,0.42898498281165187,1.0,0.41893362350380847,1.0,0.3890572090536446,1.0,0.3977941176470588,1.0,0.304519368723099,1.0,0.34051805634335414,1.0,0.35321456235476373,1.0,0.3540810334703465,1.0,0.3351735015772871,1.0
472,0.4572976418100701,1.0,0.48471104608632043,1.0,0.3706181428953706,1.0,0.37338973274370313,1.0,0.36547045170505266,1.0,0.4358309567021001,1.0,0.43607345117556207,1.0,0.4261451363870304,1.0,0.4194038672633623,1.0,0.43335734870317005,1.0,0.34727021423635107,1.0,0.3942930075667791,1.0,0.402647902971947,1.0,0.4405233575969778,1.0,0.3842229570146434,1.0
473,0.31891891891891894,1.0,0.3335917512985503,1.0,0.402903359601825,1.0,0.3960575019368167,1.0,0.35250673386045706,1.0,0.33027960683271307,1.0,0.33314685314685316,1.0,0.33112582781456956,1.0,0.3253747419441702,1.0,0.3138536221060493,1.0,0.1921421889616464,1.0,0.20780254777070065,1.0,0.19335135676379292,1.0,0.22631632967258544,1.0,0.1889483065953654,1.0
474,0.3682975871313673,1.0,0.42097513089005234,1.0,0.48471177944862154,1.0,0.49051537462104805,1.0,0.4717659137577002,1.0,0.46199754256626296,1.0,0.47016872499565143,1.0,0.46357969723953696,1.0,0.4332833583208396,1.0,0.44468546637744033,1.0,0.32504027206013963,1.0,0.37065227863956063,1.0,0.3566350710900474,1.0,0.37463810075275045,1.0,0.3437594591867622,1.0
475,0.3920335429769392,1.0,0.37656608434797956,1.0,0.383278289588041,1.0,0.4215566776945847,1.0,0.3747466737157459,1.0,0.3536528181562412,1.0,0.3467503692762186,1.0,0.3393984404010397,1.0,0.3282525857376157,1.0,0.3177170477783975,1.0,0.2610470275066548,1.0,0.287966021708353,1.0,0.27848101265822783,1.0,0.28212986018004216,1.0,0.2194260485651214,1.0
476,0.25855925639039506,1.0,0.3070359040412172,1.0,0.4243567753001715,1.0,0.39815471965933286,1.0,0.3602284898250625,1.0,0.39268562984854083,1.0,0.3870609981515712,1.0,0.3759911488106214,1.0,0.36623748211731044,1.0,0.37657992565055765,1.0,0.2956335003579098,1.0,0.3360964581763376,1.0,0.3334613169514302,1.0,0.3426923076923077,1.0,0.31534954407294835,1.0
477,0.5218698331579739,1.0,0.4818685175076035,1.0,0.27211725233974926,1.0,0.28492534260584984,1.0,0.28141656879573584,1.0,0.32637691679520914,1.0,0.3249122807017544,1.0,0.33276128367942337,1.0,0.3384125920964501,1.0,0.34858495217434177,1.0,0.3089753772835584,1.0,0.35765352887259394,1.0,0.25731112916328186,1.0,0.2417517674783975,1.0,0.23916056226489804,1.0
478,0.36421725239616615,1.0,0.4089591786039579,1.0,0.38332290642595407,1.0,0.37162097162097163,1.0,0.3327130628954224,1.0,0.3812311178247734,1.0,0.37695330348167777,1.0,0.3815065403698692,1.0,0.3757780544193491,1.0,0.3681545386346587,1.0,0.28949262324577185,1.0,0.32700702220535205,1.0,0.3053346265761397,1.0,0.34500596896140073,1.0,0.30252510480647365,1.0
479,0.24702457402174843,1.0,0.3038495971351835,1.0,0.4433043028369406,1.0,0.42846968752781983,1.0,0.4079531333214983,1.0,0.38742243215708067,1.0,0.3870548961424332,1.0,0.38327783943766186,1.0,0.3603636363636364,1.0,0.36815310643914395,1.0,0.2921963276836158,1.0,0.34716561689514636,1.0,0.35107394031552935,1.0,0.3679809976247031,1.0,0.34334681301752357,1.0
480,0.2585739352368799,1.0,0.3267745345150012,1.0,0.40054682159945315,1.0,0.3973385728320086,1.0,0.3771002944742768,1.0,0.39623660754479156,1.0,0.4000896458987001,1.0,0.38920657612580417,1.0,0.37855960985805104,1.0,0.3878538158366177,1.0,0.30795130795130793,1.0,0.35047943364100725,1.0,0.35819947363644616,1.0,0.3614804168163852,1.0,0.34007470164890224,1.0
481,0.3777631144836688,1.0,0.380693405846363,1.0,0.2231436837029894,1.0,0.2099244875943905,1.0,0.23885226832105466,1.0,0.28129056183942147,1.0,0.2773709590998393,1.0,0.27155635062611805,1.0,0.27330298832376804,1.0,0.3026366068016813,1.0,0.2704889201547661,1.0,0.3175813953488372,1.0,0.32811334824757643,1.0,0.3278879813302217,1.0,0.32532965951584336,1.0
482,0.4838089131131773,1.0,0.5046915859098601,1.0,0.4919908466819222,1.0,0.49345730027548207,1.0,0.46276685157169273,1.0,0.4560327198364008,1.0,0.4422447925632639,1.0,0.43409915356711004,1.0,0.43793445878848064,1.0,0.4544208361891707,1.0,0.3646427373364643,1.0,0.41569767441860467,1.0,0.4197264218862491,1.0,0.4810148731408574,1.0,0.4129692832764505,1.0
483,0.45479833101529904,1.0,0.44344789268989604,1.0,0.41217712177121774,1.0,0.4197172186713151,1.0,0.3731139881242091,1.0,0.35699878983461075,1.0,0.3569768616752551,1.0,0.3482642777155655,1.0,0.32922896511287014,1.0,0.32123799359658484,1.0,0.2628935677033031,1.0,0.29986905281536447,1.0,0.28901136755080953,1.0,0.3392476137001684,1.0,0.29548627268496974,1.0
484,0.2134685948629398,1.0,0.3052544476623914,1.0,0.4086698129697605,1.0,0.3944719018854109,1.0,0.3877118644067797,1.0,0.3980031144087203,1.0,0.2716049382716049,1.0,0.25889061689994813,1.0,0.24724283136154002,1.0,0.24781704781704783,1.0,0.22937009381581466,1.0,0.24384009814947347,1.0,0.2652088299305628,1.0,0.28047141527964436,1.0,0.27226044983054326,1.0
485,0.1862514688601645,1.0,0.2190214906264289,1.0,0.4230503795721187,1.0,0.40983014094687387,1.0,0.35378927911275415,1.0,0.3731510953005055,1.0,0.22319474835886213,1.0,0.2187633262260128,1.0,0.21972534332084895,1.0,0.21565254783917437,1.0,0.1895577634911358,1.0,0.21407376006782536,1.0,0.20968769917144678,1.0,0.23147540983606557,1.0,0.2215464813205908,1.0
486,0.5729399493369095,1.0,0.5667875168834862,1.0,0.27876946448917583,1.0,0.24187339606501282,1.0,0.28388045075943164,1.0,0.42963500998728893,1.0,0.46802547770700637,1.0,0.48816104281824935,1.0,0.464195450716091,1.0,0.54150390625,1.0,0.4442948768706944,1.0,0.5196062610940778,1.0,0.5437657430730478,1.0,0.5914723312552913,1.0,0.5698187909243185,1.0
487,0.19005524861878453,1.0,0.23349056603773585,1.0,0.3840420125359986,1.0,0.3898425057511945,1.0,0.3799931717309662,1.0,0.39961082611003007,1.0,0.4106063223354638,1.0,0.4001713796058269,1.0,0.3870426317556227,1.0,0.3890884214126903,1.0,0.3143240523314324,1.0,0.34334763948497854,1.0,0.3342960288808664,1.0,0.356993006993007,1.0,0.30409982174688055,1.0
488,0.19398752127056154,1.0,0.24056402221905712,1.0,0.36401673640167365,1.0,0.3713490959666203,1.0,0.3628379541932151,1.0,0.3764499121265378,1.0,0.36889194769442535,1.0,0.35625763658579157,1.0,0.35652772993455045,1.0,0.39164032314717245,1.0,0.2932692307692308,1.0,0.3155331048168862,1.0,0.31221719457013575,1.0,0.3141755738566673,1.0,0.28921193573068094,1.0
489,0.2160284126003706,1.0,0.2692978284989697,1.0,0.3301601038511467,1.0,0.33178239083750893,1.0,0.3431503792949576,1.0,0.40341542950313225,1.0,0.41018040145676293,1.0,0.40098338419803325,1.0,0.3674585540933174,1.0,0.34507042253521125,1.0,0.20116991134265608,1.0,0.22226502311248075,1.0,0.22014997115939242,1.0,0.22916263778766197,1.0,0.207985411267876,1.0
490,0.17396085330987465,1.0,0.20222806746093144,1.0,0.32784915426564376,1.0,0.33734726403400034,1.0,0.34523390784382696,1.0,0.36140969162995595,1.0,0.34615384615384615,1.0,0.3356140350877193,1.0,0.29356556267484885,1.0,0.33674028107318854,1.0,0.2690579157127109,1.0,0.31014904187366926,1.0,0.33186619718309857,1.0,0.34517676319062,1.0,0.34120559946671747,1.0
491,0.5572436245252306,1.0,0.5126207541290122,1.0,0.4051457975986278,1.0,0.3796211145852492,1.0,0.3513017968463513,1.0,0.3848870712891533,1.0,0.39700166574125484,1.0,0.38607129731716283,1.0,0.36754261363636365,1.0,0.37339938311991777,1.0,0.28761100852897215,1.0,0.33401696653304747,1.0,0.3375711574952562,1.0,0.3456766917293233,1.0,0.32491214740241237,1.0
492,0.48337225219421853,1.0,0.4560879049850529,1.0,0.4589763049160975,1.0,0.445526531355238,1.0,0.45170479067760033,1.0,0.43757881462799497,1.0,0.4406794814483683,1.0,0.4326534279809507,1.0,0.38464321244460525,1.0,0.3858593827038754,1.0,0.3037493207752219,1.0,0.35219399538106233,1.0,0.3657443491816056,1.0,0.3826447076952711,1.0,0.36015473887814314,1.0
493,0.4767596281540505,1.0,0.4979213303485769,1.0,0.43443478260869567,1.0,0.42075134168157424,1.0,0.36342214971905024,1.0,0.4169301018616087,1.0,0.4139633286318759,1.0,0.3995089442300947,1.0,0.3831456840668714,1.0,0.3538516278242306,1.0,0.27486187845303867,1.0,0.28888888888888886,1.0,0.3042371340243681,1.0,0.3157434911759567,1.0,0.2847682119205298,1.0
494,0.4357476635514019,1.0,0.4750939082149273,1.0,0.3967582804792107,1.0,0.383094688221709,1.0,0.37047809489183786,1.0,0.37090977870247777,1.0,0.37749477285687133,1.0,0.3692742695570217,1.0,0.35378174205879676,1.0,0.36337488015340363,1.0,0.2883800594969801,1.0,0.3146572330050674,1.0,0.32694355697550587,1.0,0.3332696167447195,1.0,0.3067235031970548,1.0
495,0.4784910655195235,1.0,0.4807692307692308,1.0,0.4505971769815418,1.0,0.44734848484848483,1.0,0.39700166574125484,1.0,0.3957919809448194,1.0,0.40500098444575705,1.0,0.39512961508248234,1.0,0.38724373576309795,1.0,0.4127591064600523,1.0,0.3047304730473047,1.0,0.35450779246399683,1.0,0.34142827742333814,1.0,0.40161290322580645,1.0,0.35933952528379776,1.0
496,0.31188720525079006,1.0,0.49752859765569835,1.0,0.43961113857307627,1.0,0.42581423401688784,1.0,0.39536885598691573,1.0,0.345240287239919,1.0,0.344547134935305,1.0,0.34419994566693835,1.0,0.339328643931974,1.0,0.36104129263913826,1.0,0.29373446472957915,1.0,0.31392931392931395,1.0,0.30444383107921613,1.0,0.3387844099209594,1.0,0.28316138540899044,1.0
497,0.29187562688064195,1.0,0.35924688733677496,1.0,0.320358115998443,1.0,0.3160621761658031,1.0,0.3172315810838238,1.0,0.35863174772848744,1.0,0.36563419276691467,1.0,0.37336093857832986,1.0,0.38840846366145354,1.0,0.4650319461232948,1.0,0.36122687114519086,1.0,0.39317773788150806,1.0,0.3509165731387954,1.0,0.3065606361829026,1.0,0.25144106539455374,1.0
498,0.29597446355736834,1.0,0.23067408781694496,1.0,0.32152072939962156,1.0,0.3398209420007785,1.0,0.36123032904148783,1.0,0.3520710059171598,1.0,0.3638863428047663,1.0,0.33803622497616775,1.0,0.2970007315288954,1.0,0.2716224427790156,1.0,0.2514830127628977,1.0,0.28707586732748763,1.0,0.2735076082715568,1.0,0.30066225165562915,1.0,0.2925969447708578,1.0
499,0.4697345132743363,1.0,0.21106166560712014,1.0,0.22478991596638656,1.0,0.18504090377873003,1.0,0.19225659517935093,1.0,0.20887622149837134,1.0,0.2238349885408709,1.0,0.20835546114356523,1.0,0.20357634112792297,1.0,0.1950190801365736,1.0,0.20763072730369614,1.0,0.21612230715774844,1.0,0.2311455360782715,1.0,0.3170058640910659,1.0,0.3713751169317119,1.0
500,0.45460208690235165,1.0,0.4463667820069204,1.0,0.38851409790693653,1.0,0.37349397590361444,1.0,0.3161217374917554,1.0,0.3078400878236209,1.0,0.3143273522178705,1.0,0.2994061215166743,1.0,0.24681933842239187,1.0,0.21249517932896259,1.0,0.1835706674416352,1.0,0.2161090206447676,1.0,0.21969772795515966,1.0,0.24997589896847586,1.0,0.2582808791662367,1.0
501,0.31955433554012597,1.0,0.3450178513469653,1.0,0.40394783221713076,1.0,0.4004584729324634,1.0,0.3657694962042788,1.0,0.3777538957549704,1.0,0.383435047951177,1.0,0.3622061163160686,1.0,0.35122958513234465,1.0,0.3725350861609522,1.0,0.29085872576177285,1.0,0.3620966304154038,1.0,0.36013095671153145,1.0,0.3543795620437956,1.0,0.3526717557251908,1.0
502,0.5274443911025765,1.0,0.4898888977699624,1.0,0.48115827052756843,1.0,0.529588370071897,1.0,0.45550777373470064,1.0,0.43296853625171,1.0,0.43871075484301936,1.0,0.424746925458044,1.0,0.3759660297239915,1.0,0.36771646786235307,1.0,0.27523489354366004,1.0,0.3112272481528203,1.0,0.32457650149470063,1.0,0.3253688116571635,1.0,0.3220521085146387,1.0
503,0.344427885411492,1.0,0.4038478129583297,1.0,0.17866263123049275,1.0,0.17723076923076922,1.0,0.21531701192718142,1.0,0.3095764435405429,1.0,0.3141819382532607,1.0,0.3384702123660966,1.0,0.3440792435839712,1.0,0.2900783995674507,1.0,0.19059613769941225,1.0,0.1970201921191923,1.0,0.18334902206882125,1.0,0.2463768115942029,1.0,0.29248602773752846,1.0
504,0.2622662617867988,1.0,0.2703862660944206,1.0,0.2758712897762724,1.0,0.28302966708003435,1.0,0.25970897176447916,1.0,0.3385518590998043,1.0,0.3636863319897398,1.0,0.36326751420070325,1.0,0.38723102807048615,1.0,0.43985368692326876,1.0,0.3779608650875386,1.0,0.46465200031316056,1.0,0.4931017691933128,1.0,0.5603370448390009,1.0,0.5582694169335021,1.0
505,0.5583646691735339,1.0,0.5037091383386321,1.0,0.24921961534588663,1.0,0.22716282981183644,1.0,0.2338118662784861,1.0,0.269714077581497,1.0,0.27449731598580657,1.0,0.281549815498155,1.0,0.2573388479774034,1.0,0.25673818835218265,1.0,0.22034222349679763,1.0,0.25227963525835867,1.0,0.2578654527061204,1.0,0.266496465043205,1.0,0.26937187326292383,1.0
506,0.5457054716674785,1.0,0.48729792147806006,1.0,0.22500995619275188,1.0,0.22083247898298133,1.0,0.22121092204194698,1.0,0.28791681606310504,1.0,0.25797728501892914,1.0,0.2723994952226429,1.0,0.24845586770272962,1.0,0.2577407644672219,1.0,0.24058416602613375,1.0,0.2752715121136174,1.0,0.2809571286141575,1.0,0.30892448512585813,1.0,0.2942697113313227,1.0
507,0.48526398739164694,1.0,0.4679557149539997,1.0,0.22342279539909377,1.0,0.21765145848915482,1.0,0.2217259246024656,1.0,0.24728816223864172,1.0,0.2510795805058606,1.0,0.2609308885754584,1.0,0.2524518706865238,1.0,0.23261740080087367,1.0,0.19886161508360015,1.0,0.218245874281476,1.0,0.21185185185185185,1.0,0.2302815588290136,1.0,0.21740747628789286,1.0
508,0.3328838951310861,1.0,0.3467916366258111,1.0,0.26992931913751456,1.0,0.2721554116558742,1.0,0.2839774995463618,1.0,0.34410511363636365,1.0,0.3464808484529757,1.0,0.3424657534246575,1.0,0.32122905027932963,1.0,0.3033432522317521,1.0,0.23239255383031654,1.0,0.25888689407540394,1.0,0.2626344815116174,1.0,0.26635977976351655,1.0,0.26443386908503186,1.0
509,0.5222780569514238,1.0,0.48030203545633615,1.0,0.24704956726986624,1.0,0.2481503699260148,1.0,0.2159246911159051,1.0,0.26370648321867834,1.0,0.2655775075987842,1.0,0.2621504972790392,1.0,0.28117539026629934,1.0,0.21455457967377667,1.0,0.20135746606334842,1.0,0.20147118921127913,1.0,0.1926681941262237,1.0,0.23978539001238133,1.0,0.2155737704918033,1.0
510,0.5422312373225152,1.0,0.5139920948616601,1.0,0.5345393481413633,1.0,0.5675593194476234,1.0,0.5220086308356218,1.0,0.46035932091643317,1.0,0.4513172966781214,1.0,0.4234689579647881,1.0,0.42187243810460734,1.0,0.43446561723280863,1.0,0.3453388055951085,1.0,0.4265878117768064,1.0,0.4377832891473531,1.0,0.49956453579515764,1.0,0.5281741825002039,1.0
511,0.41749571183533446,1.0,0.40774258421317244,1.0,0.4835377663008393,1.0,0.470972059561653,1.0,0.4109681787406906,1.0,0.2009728056599602,1.0,0.20017126953543138,1.0,0.19732999582811847,1.0,0.20389136603161734,1.0,0.20871220131105941,1.0,0.2021604938271605,1.0,0.2518579686209744,1.0,0.2886816447647308,1.0,0.38670508335048365,1.0,0.3997760358342665,1.0
512,0.4096547100234663,1.0,0.43321602145131555,1.0,0.43264604810996565,1.0,0.44329896907216493,1.0,0.41322460556638896,1.0,0.43326195574589577,1.0,0.43563482253222674,1.0,0.42817000351246925,1.0,0.4045261669024045,1.0,0.41375022206430984,1.0,0.303763915886199,1.0,0.36927621861152143,1.0,0.3805309734513274,1.0,0.44730415179410105,1.0,0.4381651376146789,1.0
513,0.5343564701778863,1.0,0.5215215215215215,1.0,0.34535104364326374,1.0,0.32801309596889705,1.0,0.3091617933723197,1.0,0.31589456869009586,1.0,0.305055860632456,1.0,0.27776677885567214,1.0,0.2846685644570964,1.0,0.2789381221940269,1.0,0.2557962751805397,1.0,0.3134945236619136,1.0,0.32312784443525033,1.0,0.30659253375694995,1.0,0.28980074965476427,1.0
514,0.5055233251211952,1.0,0.5171568627450981,1.0,0.43813457236276027,1.0,0.4324299662377954,1.0,0.39304908634897884,1.0,0.35329893107261334,1.0,0.35802693847834,1.0,0.3184976525821596,1.0,0.2952223142778238,1.0,0.27937772015927403,1.0,0.2397608637458731,1.0,0.2498075442648191,1.0,0.2537284710863081,1.0,0.25639054391697097,1.0,0.23950521086977697,1.0
515,0.28842247799593773,1.0,0.323467910567798,1.0,0.42189574298610494,1.0,0.4463605009983663,1.0,0.3768870839586828,1.0,0.38557077625570774,1.0,0.40366062573257594,1.0,0.26489383632240776,1.0,0.2507836990595611,1.0,0.23916369199388068,1.0,0.2158910752587895,1.0,0.2549761146496815,1.0,0.27297776028340875,1.0,0.30610274237157203,1.0,0.332931484830219,1.0
