village_id,farm_id,crop_type,health_index,npix_peak,on_attention_list,retain_F2.0,retain_F1.0,retain_F0.5,index_sd_F1
1,840,Cotton,37.55,105,False,0.0,0.004,0.01,5.09
1,841,Cotton,62.56,28,False,0.0,0.0,0.004,10.4
1,842,Cotton,47.71,19,False,0.008,0.032,0.07,13.2
1,843,Bajra,68.31,18,False,0.004,0.012,0.048,17.04
1,844,Groundnut,40.72,397,False,0.0,0.0,0.0,4.44
1,845,Cotton,61.29,308,False,0.0,0.0,0.0,3.37
1,846,Bajra,32.04,359,False,0.002,0.004,0.002,4.76
1,847,Cotton,29.34,121,False,0.044,0.074,0.058,4.97
1,848,Rice,50.05,509,False,0.0,0.0,0.0,3.8
1,849,Groundnut,61.18,681,False,0.0,0.0,0.0,3.47
1,850,Cotton,62.55,53,False,0.0,0.0,0.0,7.83
1,851,Bajra,53.78,38,False,0.01,0.018,0.018,13.0
1,852,Rice,24.83,48,True,0.428,0.384,0.312,9.48
1,853,Rice,47.48,41,False,0.002,0.028,0.042,12.18
1,854,Groundnut,50.31,33,False,0.008,0.03,0.038,13.99
1,855,Bajra,57.35,11,False,0.048,0.088,0.146,21.77
1,856,Bajra,49.17,16,False,0.086,0.122,0.178,20.11
1,857,Cotton,37.47,28,False,0.034,0.082,0.094,10.47
1,858,Bajra,37.26,29,False,0.126,0.158,0.132,14.77
1,859,Bajra,51.89,95,False,0.0,0.002,0.002,8.33
1,860,Bajra,42.44,38,False,0.03,0.038,0.06,13.3
1,861,Cotton,62.7,74,False,0.0,0.0,0.0,6.43
1,862,Cotton,78.47,3,False,0.026,0.054,0.118,22.12
1,863,Cotton,67.25,2,False,0.05,0.114,0.14,27.18
1,864,Bajra,24.92,48,True,0.352,0.212,0.16,10.42
1,865,Bajra,62.1,41,False,0.0,0.0,0.004,13.01
1,866,Cotton,59.34,40,False,0.0,0.0,0.008,10.0
1,867,Cotton,51.38,81,False,0.0,0.0,0.0,6.43
1,868,Bajra,79.58,43,False,0.0,0.0,0.0,9.68
1,869,Bajra,61.24,52,False,0.0,0.0,0.006,11.4
1,870,Cotton,62.75,80,False,0.0,0.0,0.0,6.64
1,871,Maize,49.03,15,False,0.016,0.062,0.112,15.06
1,872,Groundnut,72.05,16,False,0.0,0.016,0.054,18.19
1,873,Cotton,50.78,11,False,0.024,0.06,0.096,17.26
1,874,Maize,46.19,506,False,0.0,0.0,0.0,3.46
1,875,Cotton,58.44,28,False,0.0,0.002,0.014,10.51
1,876,Groundnut,73.21,32,False,0.0,0.0,0.006,11.85
1,877,Groundnut,37.1,34,False,0.042,0.096,0.096,12.9
1,878,Cotton,46.85,90,False,0.0,0.0,0.0,6.46
1,879,Bajra,43.29,55,False,0.012,0.016,0.016,10.93
1,880,Bajra,45.48,43,False,0.016,0.02,0.03,12.1
1,881,Groundnut,66.13,44,False,0.0,0.0,0.006,11.37
1,882,Groundnut,47.41,54,False,0.006,0.03,0.068,11.4
1,883,Groundnut,56.16,83,False,0.0,0.0,0.0,9.17
1,884,Cotton,24.42,49,True,0.37,0.338,0.29,7.26
1,885,Groundnut,54.23,19,False,0.008,0.032,0.076,16.45
1,886,Groundnut,46.47,25,False,0.01,0.042,0.072,14.43
1,887,Bajra,63.47,19,False,0.014,0.04,0.044,18.26
1,888,Bajra,64.72,86,False,0.0,0.0,0.0,8.52
1,889,Groundnut,40.4,15,False,0.132,0.164,0.216,19.05
1,890,Bajra,36.52,67,False,0.056,0.048,0.05,9.32
1,891,Bajra,27.7,85,False,0.28,0.216,0.192,8.25
1,892,Groundnut,48.56,23,False,0.008,0.06,0.062,16.83
1,893,Cotton,59.32,25,False,0.0,0.002,0.024,12.13
1,894,Bajra,9.74,12,True,0.856,0.73,0.628,14.55
1,895,Cotton,44.79,8,False,0.084,0.164,0.21,18.99
1,896,Bajra,61.38,65,False,0.0,0.0,0.002,10.56
1,897,Cotton,43.55,48,False,0.0,0.004,0.006,7.98
1,898,Cotton,46.56,24,False,0.002,0.026,0.052,12.12
1,899,Cotton,46.66,22,False,0.01,0.024,0.044,11.81
1,900,Maize,37.72,29,False,0.088,0.12,0.172,10.54
1,901,Cotton,30.03,11,False,0.282,0.374,0.414,15.59
1,902,Cotton,40.32,19,False,0.026,0.094,0.118,12.6
1,903,Groundnut,66.98,18,False,0.002,0.01,0.026,16.65
1,904,Rice,32.39,9,False,0.316,0.362,0.318,21.76
1,905,Cotton,46.72,31,False,0.006,0.01,0.036,11.05
1,906,Cotton,50.5,26,False,0.0,0.006,0.042,11.13
1,907,Bajra,40.09,65,False,0.02,0.052,0.09,10.37
1,908,Cotton,62.49,68,False,0.0,0.0,0.0,7.11
1,909,Cotton,48.23,90,False,0.0,0.0,0.0,6.57
1,910,Cotton,46.35,19,False,0.01,0.042,0.06,13.05
1,911,Cotton,46.82,25,False,0.0,0.012,0.036,10.71
1,912,Cotton,69.4,12,False,0.004,0.0,0.018,14.3
1,913,Bajra,31.58,98,False,0.086,0.114,0.084,8.34
1,914,Groundnut,27.36,378,False,0.086,0.09,0.076,3.98
1,915,Bajra,54.31,21,False,0.018,0.042,0.072,16.74
1,916,Cotton,36.93,51,False,0.008,0.022,0.04,7.7
1,917,Groundnut,73.12,89,False,0.0,0.0,0.0,8.33
1,918,Groundnut,50.39,33,False,0.01,0.028,0.078,13.77
1,919,Cotton,57.74,0,False,0.0,0.0,0.0,1.09
1,920,Cotton,57.74,0,False,0.0,0.0,0.0,1.09
1,921,Bajra,44.32,34,False,0.042,0.084,0.096,14.36
1,922,Cotton,74.02,4,False,0.014,0.034,0.092,20.78
1,923,Bajra,94.22,6,False,0.002,0.016,0.07,19.48
1,924,Maize,79.7,6,False,0.0,0.016,0.046,18.73
1,925,Maize,50.0,18,False,0.012,0.056,0.104,14.58
1,926,Cotton,77.89,46,False,0.0,0.0,0.0,7.42
1,927,Groundnut,62.44,54,False,0.0,0.0,0.012,10.89
1,928,Bajra,52.09,58,False,0.002,0.004,0.01,10.92
1,929,Cotton,59.91,20,False,0.0,0.002,0.026,12.31
1,930,Groundnut,37.88,36,False,0.062,0.116,0.15,13.0
1,931,Rice,71.95,64,False,0.0,0.0,0.0,6.76
1,932,Cotton,44.63,42,False,0.0,0.006,0.008,8.76
1,933,Cotton,52.72,12,False,0.012,0.046,0.114,15.5
1,934,Cotton,57.73,36,False,0.0,0.0,0.004,8.96
1,935,Rice,43.91,31,False,0.038,0.062,0.11,13.54
1,936,Maize,45.33,29,False,0.012,0.054,0.072,11.6
1,937,Cotton,45.83,96,False,0.0,0.0,0.0,6.02
1,938,Bajra,32.17,24,False,0.242,0.268,0.274,15.31
1,939,Cotton,63.5,40,False,0.0,0.0,0.0,9.0
1,940,Groundnut,39.88,53,False,0.02,0.052,0.076,10.75
1,941,Cotton,69.13,24,False,0.0,0.0,0.002,11.34
1,942,Groundnut,22.18,10,True,0.532,0.492,0.42,18.8
1,943,Groundnut,45.82,38,False,0.024,0.05,0.096,12.99
1,944,Cotton,58.71,30,False,0.0,0.002,0.004,11.04
1,945,Cotton,33.69,55,False,0.026,0.03,0.046,7.13
1,946,Cotton,26.92,45,False,0.188,0.21,0.188,7.9
1,947,Groundnut,54.38,96,False,0.0,0.0,0.002,8.7
1,948,Bajra,50.1,61,False,0.0,0.002,0.01,10.16
1,949,Cotton,56.0,63,False,0.0,0.0,0.0,7.94
1,950,Groundnut,54.22,26,False,0.006,0.032,0.068,15.52
1,951,Bajra,67.55,13,False,0.016,0.046,0.074,20.43
1,952,Bajra,38.19,29,False,0.102,0.1,0.11,14.57
1,953,Bajra,66.91,24,False,0.0,0.006,0.036,15.53
1,954,Groundnut,59.05,22,False,0.006,0.022,0.068,16.49
1,955,Groundnut,51.08,36,False,0.01,0.036,0.05,13.62
1,956,Groundnut,31.2,60,False,0.122,0.146,0.174,9.98
1,957,Cotton,65.58,30,False,0.0,0.0,0.0,9.79
1,958,Bajra,48.1,57,False,0.002,0.018,0.016,10.68
1,959,Cotton,43.51,36,False,0.008,0.01,0.038,9.07
1,960,Groundnut,2.28,18,True,1.0,1.0,1.0,0.12
1,961,Cotton,57.74,0,False,0.0,0.0,0.0,1.09
1,962,Cotton,57.74,0,False,0.0,0.0,0.0,1.09
1,963,Cotton,57.74,0,False,0.0,0.0,0.0,1.09
1,964,Cotton,57.74,0,False,0.0,0.0,0.0,1.09
1,965,Cotton,57.74,0,False,0.0,0.0,0.0,1.09
1,966,Rice,7.19,93,True,1.0,1.0,1.0,2.61
