village_id,farm_id,crop_type,health_index,hi_resid,landscape,farm_specific,actionable_rank
1,730,Cotton,63.4,0.734230226297586,0.069,0.7775,0.7934
1,731,Groundnut,76.93,1.4597224568419391,0.0457,1.4377,0.9276
1,732,Cotton,64.5,0.7909838001328372,0.1312,0.727,0.7846
1,733,Cotton,75.31,1.3487166484592585,0.343,1.1099,0.8637
1,734,Maize,71.12,1.2816107231104255,0.7122,0.6458,0.8
1,735,Cotton,72.82,1.2202471949594624,0.6868,0.6014,0.7582
1,736,Cotton,56.24,0.36481605478813434,0.8092,-0.3758,0.389
1,737,Cotton,60.03,0.56035791372959,0.7174,-0.0853,0.4747
1,738,Cotton,31.47,-0.9131712396656542,0.4747,-1.314,0.0989
1,739,Cotton,51.0,0.0944626667002113,0.5435,-0.387,0.3824
1,740,Cotton,30.6,-0.9580581571535344,0.325,-1.093,0.1538
1,741,Rice,63.05,0.8663234220581454,0.1797,1.0519,0.907
1,742,Cotton,5.58,-2.2489439911153344,0.1295,-1.8576,0.0264
1,743,Groundnut,72.81,1.2398544512102416,0.2658,1.1506,0.8824
1,744,Bajra,47.37,-0.186426105541727,0.2915,-0.3097,0.3893
1,745,Rice,2.28,-2.163750325334287,0.2033,-1.8644,0.0349
1,746,Rice,2.28,-2.163750325334287,0.22,-1.8832,0.0233
1,747,Rice,68.74,1.1500344574812644,0.034,1.5398,0.9767
1,748,Groundnut,78.68,1.5531129932146261,0.1521,1.5597,0.9457
1,749,Groundnut,30.65,-1.010056985059747,0.4174,-1.2539,0.095
1,750,Groundnut,55.47,0.3144876508088753,0.3358,0.1581,0.5475
1,751,Groundnut,73.79,1.2921531515789466,0.2485,1.2288,0.905
1,752,Cotton,52.24,0.1584394226599489,0.444,-0.1025,0.4659
1,753,Cotton,63.08,0.7177200957273312,0.2841,0.6203,0.7648
1,754,Cotton,69.85,1.067012545604285,0.2516,0.9952,0.844
1,755,Cotton,40.92,-0.4256064462628159,0.2864,-0.5443,0.3055
1,756,Cotton,59.36,0.5257898278481189,0.2789,0.3681,0.7033
1,757,Groundnut,65.28,0.838008314703766,0.3688,0.5856,0.724
1,758,Cotton,69.16,1.0314125765621731,0.3905,0.7854,0.7956
1,759,Groundnut,71.57,1.1736805854375945,0.4146,0.8759,0.8235
1,760,Bajra,67.93,0.9654368838307094,0.4238,0.6647,0.7114
1,761,Groundnut,75.71,1.3946159114849797,0.3801,1.1207,0.8778
1,762,Bajra,47.65,-0.17073925549190777,0.298,-0.3241,0.3826
1,763,Maize,55.69,0.28577763530733,0.2468,0.1805,0.6
1,764,Groundnut,43.71,-0.31309675361558054,0.3416,-0.5085,0.3077
1,765,Groundnut,58.41,0.4713837519149892,0.1771,0.4128,0.638
1,766,Cotton,48.6,-0.029363312576699878,0.231,-0.1323,0.4505
1,767,Groundnut,20.89,-1.5309093479154177,-0.5865,-0.8903,0.1946
1,768,Bajra,57.28,0.36877633729294435,-0.7009,1.1328,0.8322
1,769,Cotton,30.7,-0.9528987413503298,-0.6812,-0.2378,0.411
1,770,Cotton,32.38,-0.8662205558564918,-0.5861,-0.2087,0.4187
1,771,Cotton,16.28,-1.6968865001724383,-0.4894,-1.1272,0.1407
1,772,Cotton,28.6,-1.061246473217627,-0.573,-0.4209,0.3692
1,773,Cotton,25.99,-1.1959072256812682,-0.5684,-0.5473,0.3011
1,774,Maize,29.53,-1.4025563619012873,-0.3747,-0.9814,0.2
1,775,Groundnut,47.33,-0.11991175837607977,-0.3494,0.2974,0.5928
1,776,Bajra,24.83,-1.4492175345521696,-0.4682,-0.9329,0.1477
1,777,Bajra,36.61,-0.7892493431704919,-0.4548,-0.2963,0.396
1,778,Bajra,51.47,0.043274198759196546,-0.7339,0.8021,0.7584
1,779,Bajra,18.93,-1.779761874887645,-0.5512,-1.1867,0.094
1,780,Bajra,39.71,-0.6155735033332083,-0.523,-0.0642,0.5034
1,781,Groundnut,11.89,-2.01120353497495,-0.494,-1.4875,0.0498
1,782,Groundnut,42.99,-0.35152028858034307,-0.5954,0.2676,0.5792
1,783,Cotton,46.32,-0.14699799288976564,-0.543,0.4004,0.7253
1,784,Maize,31.87,-1.2515356603161127,-0.6928,-0.5345,0.3636
1,785,Groundnut,30.55,-1.015393587138186,-0.6646,-0.3257,0.3665
1,786,Groundnut,26.82,-1.21444884466397,-0.6487,-0.5394,0.2896
1,787,Bajra,44.36,-0.3550597435772829,0.142,-0.3539,0.3624
1,788,Bajra,35.57,-0.8475147862126774,0.2647,-0.97,0.1208
1,789,Cotton,25.86,-1.202614466225434,0.2743,-1.3182,0.0901
1,790,Groundnut,36.61,-0.6919955011847675,0.2328,-0.7765,0.2353
1,791,Groundnut,93.28,2.3322568966667565,0.1844,2.2835,0.991
1,792,Bajra,65.07,0.8052069154646985,0.25,0.7476,0.745
1,793,Bajra,40.78,-0.5556273263571135,0.3574,-0.7407,0.2282
1,794,Bajra,48.02,-0.15001020364036077,0.3644,-0.3526,0.3691
1,795,Maize,60.0,0.5639396967740404,0.2538,0.4847,0.7455
1,796,Cotton,51.13,0.10116990724437747,0.2493,0.0286,0.5187
1,797,Cotton,54.91,0.2961958246055124,0.221,0.2849,0.6725
1,798,Cotton,65.1,0.8219402949520647,0.097,0.9036,0.8286
1,799,Cotton,12.1,-1.912550080746392,0.3504,-2.0833,0.0088
1,800,Maize,43.85,-0.4783612992091082,0.2203,-0.5279,0.3818
1,801,Groundnut,45.98,-0.19195588643500974,0.2083,-0.2394,0.3891
1,802,Maize,63.12,0.7653006322209396,0.3695,0.5378,0.7636
1,803,Bajra,64.77,0.7883995761256067,0.3974,0.541,0.6443
1,804,Bajra,76.78,1.4612533943339219,0.4679,1.1373,0.8389
1,805,Bajra,76.9,1.467976330069559,0.4186,1.1887,0.8523
1,806,Bajra,82.34,1.7727494167517597,0.4096,1.4904,0.9195
1,807,Groundnut,85.95,1.9410839643171593,0.3261,1.7802,0.9548
1,808,Groundnut,79.47,1.5952721496342956,0.3744,1.3856,0.9186
1,809,Maize,26.12,-1.6226335381429304,0.622,-2.0943,0.0182
1,810,Cotton,46.73,-0.12584438809662682,0.4838,-0.442,0.3538
1,811,Bajra,57.38,0.3743787837393084,0.2754,0.2603,0.5973
1,812,Cotton,55.24,0.31322189675608797,0.3805,0.1113,0.5538
1,813,Cotton,54.76,0.2884567009007055,0.2959,0.1686,0.6132
1,814,Cotton,83.15,1.753214847430502,0.2886,1.587,0.9341
1,815,Bajra,85.27,1.9369010976302241,0.2463,1.7829,0.953
1,816,Bajra,46.0,-0.2631796218569135,0.3939,-0.554,0.2819
1,817,Cotton,19.96,-1.5070199986145076,0.3776,-1.808,0.0352
1,818,Groundnut,31.42,-0.9689651490557645,0.3602,-1.2218,0.0995
1,819,Bajra,64.12,0.7519836742242413,0.1922,0.6383,0.6913
1,820,Groundnut,50.35,0.04125362439278579,0.1453,0.0055,0.4796
1,821,Bajra,57.29,0.3693365819375806,0.1338,0.3382,0.6174
1,822,Bajra,26.1,-1.378066464683347,0.4033,-1.679,0.0403
1,823,Groundnut,86.92,1.99284900447802,-0.0305,2.1283,0.9774
1,824,Cotton,57.74,0.4422072918362039,0.0762,0.366,0.7011
1,825,Cotton,57.74,0.4422072918362039,0.1001,0.3421,0.6945
1,826,Cotton,57.74,0.4422072918362039,0.1805,0.2311,0.6505
1,827,Cotton,57.74,0.4422072918362039,0.1943,0.2298,0.6484
1,828,Cotton,57.74,0.4422072918362039,0.1939,0.2439,0.6527
1,829,Groundnut,64.16,0.7782383714252462,0.2914,0.7292,0.7828
1,830,Cotton,43.57,-0.28888192747789315,0.3551,-0.5006,0.3275
1,831,Bajra,72.24,1.2069023256689966,0.0493,1.2897,0.8926
1,832,Cotton,26.32,-1.178881153530693,0.2641,-1.301,0.1033
1,833,Cotton,33.58,-0.8043075662180363,0.177,-0.8542,0.2132
1,834,Cotton,39.52,-0.49783826750768073,0.0953,-0.4686,0.3385
1,835,Maize,33.62,-1.138592827934038,0.2699,-1.2642,0.1273
1,836,Groundnut,48.18,-0.07455064070934606,0.08,-0.0355,0.4615
1,837,Bajra,80.73,1.6825500289652995,0.0613,1.7429,0.9463
1,838,Bajra,36.49,-0.7959722789061285,0.3,-0.9627,0.1275
1,839,Cotton,45.52,-0.1882733193154026,-0.0647,-0.0353,0.4967
1,840,Cotton,37.55,-0.5994787588308124,-0.0993,-0.4003,0.378
1,841,Cotton,62.56,0.6908911335506673,-0.0367,0.8124,0.7978
1,842,Cotton,47.71,-0.07528211322522117,0.1459,-0.1299,0.4527
1,843,Bajra,68.31,0.9867261803268922,0.0053,1.0404,0.8255
1,844,Groundnut,40.72,-0.4726611557609143,-0.1273,-0.4174,0.3348
1,845,Cotton,61.29,0.6253665528499683,-0.2422,0.827,0.8088
1,846,Bajra,32.04,-1.045281145769326,-0.1707,-0.9383,0.1409
1,847,Cotton,29.34,-1.0230667962739128,-0.1897,-0.8846,0.2022
1,848,Rice,50.05,0.21812597733045705,-0.2415,0.4223,0.6628
1,849,Groundnut,61.18,0.6192076294877567,0.0324,0.5549,0.7149
1,850,Cotton,62.55,0.6903751919703466,-0.0792,0.8252,0.8044
1,851,Bajra,53.78,0.17269071167020478,-0.0079,0.2041,0.5772
1,852,Rice,24.83,-1.0393770654412584,0.1128,-1.1008,0.1512
1,853,Rice,47.48,0.08998232864198324,0.0299,0.1172,0.4884
1,854,Groundnut,50.31,0.03911898356141014,-0.004,0.0644,0.5023
1,855,Bajra,57.35,0.37269804980539917,-0.0827,0.5074,0.6309
1,856,Bajra,49.17,-0.08558206950717501,0.0065,-0.0701,0.4966
1,857,Cotton,37.47,-0.603606291473376,-0.0624,-0.4834,0.3297
1,858,Bajra,37.26,-0.7528334412691261,-0.0325,-0.6675,0.2416
1,859,Bajra,51.89,0.06680447383392539,-0.1115,0.2333,0.5839
1,860,Bajra,42.44,-0.4626267153474716,0.1351,-0.5222,0.2886
1,861,Cotton,62.7,0.6981143156751539,0.1355,0.6563,0.778
1,862,Cotton,78.47,1.5117541878405247,0.261,1.2943,0.8857
1,863,Cotton,67.25,0.9328677347209646,0.3757,0.6496,0.7736
1,864,Bajra,24.92,-1.4441753327504419,0.2497,-1.6159,0.047
1,865,Bajra,62.1,0.6388142560076886,0.0552,0.6506,0.7013
1,866,Cotton,59.34,0.5247579446874782,0.1869,0.4424,0.7319
1,867,Cotton,51.38,0.11406844675238906,0.1081,0.0896,0.5407
1,868,Bajra,79.58,1.6181218948321134,0.0752,1.6759,0.9396
1,869,Bajra,61.24,0.5906332165689583,0.1763,0.535,0.6376
1,870,Cotton,62.75,0.700694023576756,0.0702,0.7655,0.789
1,871,Maize,49.03,-0.1440505153581664,0.3281,-0.3265,0.4182
1,872,Groundnut,72.05,1.1992962754141032,0.1249,1.2263,0.9005
1,873,Cotton,50.78,0.08311195193316118,0.283,-0.0429,0.4923
1,874,Maize,46.19,-0.32734059762393397,0.1393,-0.3521,0.4
1,875,Cotton,58.44,0.47832320245863613,0.4766,0.1427,0.578
1,876,Groundnut,73.21,1.2612008595239983,0.0923,1.2551,0.9095
1,877,Groundnut,37.1,-0.665846151000415,0.4294,-1.0056,0.1629
1,878,Cotton,46.85,-0.11965308913278101,0.4535,-0.4723,0.3363
1,879,Bajra,43.29,-0.4150059205533776,0.3445,-0.6321,0.255
1,880,Bajra,45.48,-0.2923123433780064,0.4942,-0.6578,0.2483
1,881,Groundnut,66.13,0.8833694323704994,0.1298,0.878,0.8281
1,882,Groundnut,47.41,-0.11564247671332846,-0.1515,0.1209,0.5294
1,883,Groundnut,56.16,0.351310205150106,-0.2202,0.6721,0.7738
1,884,Cotton,24.42,-1.2769100537915807,-0.0527,-1.1073,0.1473
1,885,Groundnut,54.23,0.2483137850362285,-0.1536,0.492,0.6787
1,886,Groundnut,46.47,-0.1658065362506573,0.0392,-0.108,0.4389
1,887,Bajra,63.47,0.715567772322875,-0.1158,0.941,0.7919
1,888,Bajra,64.72,0.7855983529024249,-0.2832,1.2049,0.8591
1,889,Groundnut,40.4,-0.4897382824119199,-0.0286,-0.3453,0.3575
1,890,Bajra,36.52,-0.7942915449722193,-0.1952,-0.4809,0.3087
1,891,Bajra,27.7,-1.2884273215415232,-0.0443,-1.1154,0.1074
1,892,Groundnut,48.56,-0.05427155281127676,-0.1389,0.2048,0.5566
1,893,Cotton,59.32,0.523726061526837,-0.2634,0.8976,0.8264
1,894,Bajra,9.74,-2.294626703308495,0.0215,-2.2322,0.0201
1,895,Cotton,44.79,-0.22593705467879663,-0.3151,0.1671,0.6088
1,896,Bajra,61.38,0.5984766415938679,0.1183,0.5778,0.651
1,897,Cotton,43.55,-0.2899138106385342,-0.2375,-0.0451,0.4901
1,898,Cotton,46.56,-0.13461539496207442,-0.2402,0.1515,0.5934
1,899,Cotton,46.66,-0.12945597915887005,-0.3103,0.1735,0.6176
1,900,Maize,37.72,-0.8739839063531766,-0.1531,-0.6917,0.3091
1,901,Cotton,30.03,-0.9874668272318008,0.2472,-1.1598,0.1363
1,902,Cotton,40.32,-0.4565629410820438,0.2105,-0.6082,0.2857
1,903,Groundnut,66.98,0.9287305500372335,0.0125,0.9828,0.8416
1,904,Rice,32.39,-0.6624253206611564,0.4927,-1.067,0.1628
1,905,Cotton,46.72,-0.12636032967694716,-0.0187,-0.0041,0.5055
1,906,Cotton,50.5,0.06866558768418814,-0.0453,0.2179,0.6352
1,907,Bajra,40.09,-0.594284206837025,0.0056,-0.5109,0.302
1,908,Cotton,62.49,0.687279542488424,0.1164,0.6818,0.7802
1,909,Cotton,48.23,-0.04845315104855727,0.1778,-0.1077,0.4637
1,910,Cotton,46.35,-0.14545016814880418,0.1322,-0.1329,0.4484
1,911,Cotton,46.82,-0.12120091387374246,0.1466,-0.1287,0.4549
1,912,Cotton,69.4,1.0437951744898646,0.1324,1.004,0.8484
1,913,Bajra,31.58,-1.0710523994226007,0.146,-1.1133,0.1141
1,914,Groundnut,27.36,-1.1856311934403982,-0.4104,-0.7352,0.2489
1,915,Bajra,54.31,0.20238367783593397,0.1494,0.142,0.557
1,916,Cotton,36.93,-0.631467136810681,0.0812,-0.6364,0.2659
1,917,Groundnut,73.12,1.2563979176534035,0.1662,1.2052,0.8914
1,918,Groundnut,50.39,0.04338826522416145,0.2802,-0.1246,0.4344
1,919,Cotton,57.74,0.4422072918362039,0.1767,0.2655,0.6637
1,920,Cotton,57.74,0.4422072918362039,0.2133,0.229,0.6462
1,921,Bajra,44.32,-0.3573007221558285,0.5422,-0.8584,0.1745
1,922,Cotton,74.02,1.2821601845979183,0.2529,1.0863,0.8593
1,923,Bajra,94.22,2.438320054579801,0.6742,1.8008,0.9664
1,924,Maize,79.7,1.8353532955893985,0.6992,1.1783,0.9273
1,925,Maize,50.0,-0.08144791683781637,1.0085,-1.0329,0.1636
1,926,Cotton,77.89,1.481829576181938,0.6002,0.9558,0.8396
1,927,Groundnut,62.44,0.6864488156760911,0.3098,0.513,0.7014
1,928,Bajra,52.09,0.07800936672665353,0.3693,-0.132,0.4497
1,929,Cotton,59.91,0.5541666147657442,0.2467,0.4943,0.7451
1,930,Groundnut,37.88,-0.6242206547885888,0.3516,-0.8187,0.2217
1,931,Rice,71.95,1.3100893649871017,0.1112,1.6457,1.0
1,932,Cotton,44.63,-0.23419211996392386,0.3778,-0.449,0.3473
1,933,Cotton,52.72,0.18320461851533099,0.3682,-0.047,0.4879
1,934,Cotton,57.73,0.44169135025588313,0.3158,0.2534,0.6571
1,935,Rice,43.91,-0.08802266194862043,0.3864,-0.3333,0.3372
1,936,Maize,45.33,-0.3828439323945536,0.4223,-0.6886,0.3273
1,937,Cotton,45.83,-0.17227913032546846,0.3958,-0.4424,0.3516
1,938,Bajra,32.17,-1.0379979653890528,0.1984,-1.1233,0.1007
1,939,Cotton,63.5,0.7393896421007908,0.0728,0.8218,0.8022
1,940,Groundnut,39.88,-0.5174886132198038,-0.0576,-0.3479,0.3529
1,941,Cotton,69.13,1.0298647518212116,-0.6492,1.7172,0.9516
1,942,Groundnut,22.18,-1.4620671811035515,-0.2787,-1.153,0.1222
1,943,Groundnut,45.82,-0.20049444976051237,0.2051,-0.305,0.371
1,944,Cotton,58.71,0.49225362512728876,0.1052,0.494,0.7429
1,945,Cotton,33.69,-0.7986322088345112,0.1841,-0.8579,0.211
1,946,Cotton,26.92,-1.1479246587114649,0.1315,-1.1929,0.1275
1,947,Groundnut,54.38,0.2563186881538877,-0.0469,0.3975,0.629
1,948,Bajra,50.1,-0.033479317555989936,0.246,-0.1803,0.443
1,949,Cotton,56.0,0.3524334568604431,0.123,0.309,0.6835
1,950,Groundnut,54.22,0.24778012482838468,0.1908,0.0698,0.5113
1,951,Bajra,67.55,0.9441475873345256,0.0856,0.8693,0.7718
1,952,Bajra,38.19,-0.700730689317941,0.1262,-0.8282,0.1946
1,953,Bajra,66.91,0.9082919300777961,0.152,0.7505,0.7517
1,954,Groundnut,59.05,0.5055380052170004,0.0468,0.477,0.6742
1,955,Groundnut,51.08,0.08021081956539217,0.0374,0.0525,0.4977
1,956,Groundnut,31.2,-0.9807056736283309,0.1025,-1.0761,0.1493
1,957,Cotton,65.58,0.8467054908074472,0.0003,0.8746,0.8242
1,958,Bajra,48.1,-0.14552824648326967,0.1518,-0.1007,0.4832
1,959,Cotton,43.51,-0.291977576959816,0.1775,-0.2843,0.4066
1,960,Groundnut,2.28,-2.5240509947129626,0.1506,-2.5014,0.0045
1,961,Cotton,57.74,0.4422072918362039,0.0813,0.3609,0.6989
1,962,Cotton,57.74,0.4422072918362039,0.068,0.3742,0.7077
1,963,Cotton,57.74,0.4422072918362039,0.0654,0.3768,0.7099
1,964,Cotton,57.74,0.4422072918362039,0.0213,0.4209,0.7275
1,965,Cotton,57.74,0.4422072918362039,0.0937,0.3485,0.6967
1,966,Rice,7.19,-1.9189311365948294,0.0452,-1.4553,0.093
