farm_id,crop_type,yield_forecast_t_ha,ens_sd_t_ha,health_sd_pts,label_confidence,label_entropy,flag_qc,flag_non_crop
647,Cotton,0.6074,0.0143,16.409399921866047,0.7831,0.4967712086340413,ok,
648,Cotton,0.7337,0.0223,11.873349123828724,0.841,0.3659117640727995,ok,
649,Cotton,0.7707,0.0169,7.525115594566015,0.2702,0.9582724891409105,ok,
650,Groundnut,2.5195,0.0523,7.295337131137919,0.3587,0.870644988680495,ok,dw_only
651,Bajra,1.6254,0.0672,6.565597744770652,0.423,0.8159576255836201,ok,dw_only
652,Cotton,0.6274,0.0182,10.59850771870622,0.2771,0.970475910422921,ok,dw_only
653,Cotton,0.5957,0.0163,5.045364328555618,0.2835,0.9784584739311084,ok,
654,Bajra,2.1961,0.0214,5.19868553095785,0.3363,0.9417057572457872,ok,
655,Groundnut,2.5593,0.0513,3.245528941575288,0.4082,0.8718022444963878,ok,
656,Bajra,2.2909,0.0477,4.907250178348871,0.278,0.9557155688364198,ok,
657,Bajra,1.9806,0.0666,4.892343119177629,0.4065,0.8193228282599346,ok,
658,Bajra,1.9172,0.063,4.4669277458667125,0.3469,0.8772916371001673,ok,
659,Cotton,0.6074,0.0073,4.602085461994529,0.4266,0.8718783742248135,ok,
660,Maize,1.8922,0.0383,6.901187995384967,0.2699,0.9550888136199392,ok,
661,Cotton,0.8133,0.0183,5.06712571745985,0.73,0.5371321543899528,ok,dw_only
662,Cotton,0.8651,0.0218,3.5181859841237944,0.9774,0.0753861231026436,ok,
663,Cotton,0.6073,0.0245,4.600539578060797,0.6264,0.6775907769925983,ok,
664,Groundnut,2.0818,0.0866,3.523455993936352,0.4219,0.8324823229399956,ok,
665,Cotton,0.6987,0.0688,3.768643431232353,0.7397,0.496868023163826,ok,
666,Cotton,0.9034,0.0285,2.506986678939461,0.8222,0.3284198091879797,ok,
667,Cotton,0.7243,0.0312,5.801705569961903,0.7056,0.5752842633492586,ok,
668,Groundnut,2.7495,0.0389,10.809098011041296,0.2957,0.9343052662700848,ok,
669,Bajra,2.106,0.0577,6.645649559404341,0.287,0.917642311357348,ok,
670,Bajra,1.7168,0.0886,5.516112967506807,0.4154,0.7973852482745178,ok,
671,Cotton,0.8283,0.0309,49.968809372056725,0.786,0.5009746893357999,ok,
672,Groundnut,1.8619,0.028,8.342581602624243,0.6148,0.6926804995613518,ok,
673,Cotton,0.5247,0.0078,10.791622192974442,0.3391,0.9614374785707694,ok,
674,Bajra,2.401,0.0663,4.301098870683105,0.2531,0.97600537140649,ok,
675,Groundnut,2.8375,0.0492,8.538041328220762,0.2765,0.9667838981124982,ok,dw_only
676,Groundnut,2.7826,0.1107,16.323705460008682,0.5891,0.6343404001198337,ok,
677,Groundnut,2.3009,0.0379,15.858557992073186,0.4724,0.8478932344798542,ok,
678,Maize,2.1472,0.0442,4.345896729650499,0.4628,0.7062562970927286,ok,
679,Cotton,0.8801,0.0082,6.262570950137326,0.7837,0.410757637254511,ok,
680,Cotton,0.7316,0.0258,5.430282164519991,0.4683,0.6439179657320403,ok,
681,Cotton,0.7199,0.0267,8.181941209147043,0.9013,0.2567093482639939,ok,
682,Cotton,0.5587,0.0217,6.2929207743628295,0.6167,0.587466103620469,ok,both
683,Cotton,0.7045,0.0144,6.851751282773617,0.2942,0.9676881277328784,ok,dw_only
684,Cotton,0.7516,0.0259,10.955468992919473,0.5262,0.8193337301053528,ok,
685,Groundnut,2.0203,0.0604,7.564415939711032,0.3595,0.9152356641804502,ok,
686,Groundnut,2.3866,0.0421,7.569832058423404,0.4533,0.8849245695009529,ok,
687,Cotton,0.5593,0.0151,7.95847053078784,0.3498,0.933730912144485,ok,both
688,Groundnut,2.5983,0.0542,2.571790381546519,0.3478,0.8921863423098004,ok,
689,Rice,1.5893,0.1232,3.2654594341805496,0.5302,0.6974547004213218,ok,
690,Rice,1.5425,0.0533,3.581232530379619,0.4038,0.8913352345339427,ok,
691,Rice,1.4059,0.0457,2.438163761502192,0.3053,0.884641072693693,ok,
692,Bajra,1.6271,0.0251,8.257120981852927,0.3491,0.8945646658905709,ok,
693,Cotton,0.7033,0.0145,8.02395701376911,0.3262,0.9343731574898754,ok,
694,Cotton,0.8455,0.0183,2.850582033619931,0.9626,0.1138538421827393,ok,dw_only
695,Groundnut,3.1894,0.0354,11.919270971982582,0.3179,0.9331541053423348,ok,dw_only
696,Cotton,0.7281,0.0102,8.939457471486442,0.6967,0.5811149840685584,ok,dw_only
697,Cotton,0.7024,0.007,11.730268029065687,0.6509,0.6525523959495971,ok,dw_only
698,Cotton,0.6596,0.0303,7.461865536226471,0.4439,0.8270967382297404,ok,dw_only
699,Groundnut,2.2086,0.0986,6.65029878872866,0.2414,0.9884482909276258,ok,dw_only
700,Bajra,2.0699,0.0609,6.007843936247202,0.437,0.748146692608388,ok,dw_only
701,Bajra,1.7091,0.0202,5.734152525352997,0.3536,0.9145552528355434,ok,dw_only
702,Groundnut,2.3826,0.0604,6.514032481811041,0.3403,0.893972245623436,ok,dw_only
703,Cotton,0.6466,0.0105,5.993424909774968,0.7553,0.523205193426708,ok,dw_only
704,Bajra,1.5781,0.0471,1.984789076581632,0.3536,0.8195193078003118,ok,
705,Cotton,0.888,0.0129,7.9728259366904,0.8964,0.2594400760710134,ok,dw_only
706,Bajra,1.9108,0.0559,6.223966198899026,0.4143,0.90356625446173,ok,
707,Cotton,0.6871,0.0103,2.3307992973606764,0.3337,0.90910796444095,ok,dw_only
708,Groundnut,2.3615,0.1269,3.075718531685985,0.4488,0.8477540891397561,ok,
709,Groundnut,2.4739,0.0317,3.3528121420189483,0.3778,0.915357813915726,ok,
710,Cotton,0.8662,0.0452,6.902620995530334,0.6194,0.5461746608742235,ok,
711,Cotton,0.6921,0.0181,6.049566047194899,0.6763,0.6379727427021815,ok,
712,Cotton,0.696,0.0165,7.886341783812107,0.3875,0.9085808299227048,ok,dw_only
713,Cotton,0.7499,0.0136,7.936553116977882,0.7365,0.5493092840048605,ok,dw_only
714,Rice,1.7444,0.0581,8.115367783333996,0.3033,0.9252234395236156,ok,dw_only
715,Cotton,0.8816,0.0272,7.748464408923501,0.5596,0.5130875752966545,ok,
716,Groundnut,2.224,0.0609,6.915391471531443,0.3088,0.95624543695497,ok,dw_only
717,Cotton,0.739,0.0166,4.838728226123311,0.4112,0.914010783588914,ok,
718,Bajra,1.8246,0.0263,7.146601646862704,0.2853,0.9626115095322076,ok,dw_only
719,Cotton,0.7911,0.049,3.333504294380335,0.51,0.693416936400048,ok,
720,Maize,2.511,0.083,10.420972006017658,0.4866,0.7132548625388031,ok,
721,Cotton,0.7726,0.0575,4.355472896614024,0.4953,0.651596462287075,ok,
722,Cotton,0.859,0.0492,3.052302249344218,0.6631,0.4683011535567589,ok,
723,Cotton,0.8244,0.033,3.245065974988006,0.821,0.3439512723791508,ok,
724,Cotton,0.5824,0.03,3.988380152126218,0.6348,0.6721495102070579,ok,
725,Groundnut,2.7988,0.0633,2.454668538306405,0.3578,0.9230802183500034,ok,
726,Cotton,0.6973,0.0201,5.258863985243446,0.3011,0.9567258849763915,ok,
727,Groundnut,2.5342,0.3042,2.595592611376432,0.6296,0.6337078471909451,ok,
728,Bajra,1.6127,0.0156,2.844683495034992,0.3197,0.9088629266499338,ok,
729,Cotton,0.6123,0.0303,3.056053166923135,0.3457,0.8925231922563196,ok,
730,Cotton,0.7849,0.0551,2.280262753379409,0.5334,0.5966313703515145,ok,
731,Groundnut,3.0719,0.0522,7.227630773766985,0.302,0.9131639992646428,ok,
732,Cotton,0.7909,0.0162,6.000660165058413,0.8881,0.2981681004994226,ok,
733,Cotton,0.8499,0.0506,2.137151336901976,0.6156,0.5275108175207079,ok,
734,Maize,2.6493,0.0331,6.76765810429152,0.6175,0.6267326113175751,ok,
735,Cotton,0.8364,0.0288,10.288852832620025,0.6505,0.5115099578925395,ok,
736,Cotton,0.7459,0.0149,9.090927992941229,0.638,0.6484040003857542,ok,
737,Cotton,0.7666,0.0156,6.915814547424561,0.4524,0.8000322953256912,ok,
738,Cotton,0.6108,0.0114,4.2796487008627215,0.3534,0.906206697949146,ok,
739,Cotton,0.7173,0.024,2.562522115010737,0.5248,0.7517529264268352,ok,
740,Cotton,0.606,0.0134,6.786285513890173,0.3588,0.9039973236576108,partial,
741,Rice,1.8858,0.1796,5.032572633455204,0.9881,0.0491786731661332,partial,
742,Cotton,0.4696,0.0183,18.11613964153965,0.9824,0.0646167003492962,partial,
743,Groundnut,2.9915,0.0819,6.834717222972913,0.3021,0.9228232566494898,partial,
744,Bajra,1.8976,0.0692,14.494252808194156,0.4201,0.7882451722694901,partial,
745,Rice,1.0874,0.0056,20.882876364714548,0.9731,0.0918880353540805,partial,
746,Rice,1.0874,0.0076,24.833795632792867,0.852,0.29333404453573,partial,
747,Rice,1.9606,0.1839,6.990842314997852,0.9906,0.0405737501967454,partial,
748,Groundnut,3.106,0.0538,8.025402707090262,0.3885,0.864266433214538,partial,dw_only
749,Groundnut,2.1689,0.0859,7.919498923388031,0.367,0.9069636979548192,partial,dw_only
750,Groundnut,2.6532,0.0659,7.300309273705364,0.4307,0.874736804516713,partial,dw_only
751,Groundnut,3.0108,0.0873,8.066764968729785,0.3986,0.8593877144994522,partial,
752,Cotton,0.7241,0.0156,6.931395548658778,0.6393,0.6663073995453878,partial,
753,Cotton,0.7832,0.0269,8.614244429684295,0.4179,0.8676244432307175,partial,
754,Cotton,0.8201,0.0173,7.493101599288064,0.5338,0.7340841961280747,ok,
755,Cotton,0.6623,0.0377,7.66498086458655,0.9592,0.1136004832334184,ok,dw_only
756,Cotton,0.7629,0.0135,5.932707385243136,0.6723,0.55376583461171,ok,dw_only
757,Groundnut,2.8447,0.0451,6.156948821660763,0.4342,0.8552898900896669,ok,
758,Cotton,0.8163,0.0151,13.733074655430594,0.6751,0.6130100330484696,ok,dw_only
759,Groundnut,2.9674,0.0438,7.082948218703295,0.2819,0.9319531038865208,ok,dw_only
760,Bajra,2.2028,0.0293,9.349643085846884,0.3071,0.93579454321103,ok,dw_only
761,Groundnut,3.0481,0.0942,9.197528795803162,0.3159,0.915498229903762,ok,dw_only
762,Bajra,1.9017,0.0273,5.306957776155325,0.4135,0.8661761520887031,ok,
763,Maize,2.3796,0.0646,4.4911834245810605,0.3951,0.8258718673963761,ok,
764,Groundnut,2.4238,0.0237,6.140088231450211,0.3394,0.9164300346120708,ok,dw_only
765,Groundnut,2.7106,0.0326,6.138280052751281,0.3331,0.9332959499258454,ok,
766,Cotton,0.7042,0.0172,10.061885970753275,0.4091,0.8991386655738834,ok,
767,Groundnut,1.9786,0.0197,7.234455212302526,0.3639,0.9271432426120698,ok,
768,Bajra,2.0447,0.0364,6.843763306515201,0.363,0.9008274598343488,ok,
769,Cotton,0.6066,0.0108,11.417181542211347,0.3435,0.9197414348103472,ok,
770,Cotton,0.6158,0.0162,9.580877377875217,0.5209,0.8159916438660022,ok,
771,Cotton,0.5279,0.0069,9.935590120142058,0.3824,0.9189510048017618,ok,both
772,Cotton,0.5951,0.0063,10.416381579008934,0.5963,0.713442104516775,ok,
773,Cotton,0.5809,0.011,8.015275895927754,0.3313,0.9593761572399782,ok,
774,Maize,1.9226,0.0314,7.345538947553884,0.416,0.8105178319721101,ok,
775,Groundnut,2.4943,0.0615,8.488779151288506,0.377,0.8373964807283794,ok,
776,Bajra,1.5632,0.0723,7.171088518022577,0.2961,0.9300812683931708,ok,
777,Bajra,1.738,0.0091,7.777355762387192,0.3662,0.9125039499361208,ok,
778,Bajra,1.9585,0.0193,5.009085500761127,0.3322,0.9413762697612318,ok,
779,Bajra,1.4755,0.0173,5.223551418363286,0.3651,0.8940496895859261,ok,
780,Bajra,1.7839,0.047,6.606203926344959,0.3383,0.9308457882578826,ok,
781,Groundnut,1.8028,0.0463,5.847180709905344,0.4073,0.8948817331385599,ok,
782,Groundnut,2.4098,0.0759,5.187482385327957,0.2245,0.9958697684656768,ok,
783,Cotton,0.6918,0.0299,6.352127118170678,0.4159,0.8768926389785133,ok,
784,Maize,1.9635,0.0198,3.60176385416323,0.274,0.9614784617293148,ok,
785,Groundnut,2.167,0.0544,3.489888267527494,0.3088,0.933830556175061,ok,
786,Groundnut,2.0941,0.0143,4.032538664608551,0.4119,0.8948733430080011,ok,
787,Bajra,1.8529,0.0567,6.23430021791784,0.3971,0.8169314230471413,ok,dw_only
788,Bajra,1.7226,0.1325,10.554238284182308,0.4078,0.8149130221608601,ok,dw_only
789,Cotton,0.5802,0.0118,8.689840255986827,0.4357,0.8234011984500881,ok,dw_only
790,Groundnut,2.2852,0.0232,7.351687804215097,0.3791,0.9329412469432816,ok,dw_only
791,Groundnut,3.391,0.0298,8.357653011778366,0.359,0.8827164604457113,ok,dw_only
792,Bajra,2.1603,0.0399,13.066276027302791,0.3027,0.9611120210467672,ok,dw_only
793,Bajra,1.7998,0.0338,5.2764540344836455,0.3245,0.9327494042340294,ok,
794,Bajra,1.9073,0.0212,8.599558305221896,0.2861,0.9857743430258276,ok,
795,Maize,2.455,0.0528,6.739542350033758,0.4834,0.6577985377541268,ok,
796,Cotton,0.718,0.0351,8.201123478642362,0.4442,0.8055188840948688,partial,
797,Cotton,0.7386,0.0394,8.528603337778874,0.9284,0.2052277637057836,partial,
798,Cotton,0.7942,0.0134,12.056848557927278,0.466,0.7504993929530277,partial,
799,Cotton,0.5051,0.0117,12.699323950451754,0.521,0.7922774488937641,partial,both
800,Maize,2.1729,0.0322,9.771158450247642,0.426,0.8620242500620868,partial,dw_only
801,Groundnut,2.468,0.0979,12.27393277372867,0.4679,0.8272163782983906,partial,
802,Maize,2.5094,0.0904,8.82723971591973,0.4246,0.8553641370343397,ok,
803,Bajra,2.1558,0.0485,8.835282382854453,0.2878,0.9414860608192148,ok,
804,Bajra,2.334,0.0163,,0.5494,0.7936123238326714,ok,
805,Bajra,2.3359,0.0541,20.036614501177027,0.4261,0.7887998879360527,ok,
806,Bajra,2.4166,0.0448,,0.6244,0.5642594633139577,ok,
807,Groundnut,3.2479,0.1141,14.791091165145453,0.454,0.7169839117770792,ok,
808,Groundnut,3.1216,0.0397,8.243746198076202,0.3518,0.8845897645190637,ok,
809,Maize,1.863,0.0484,9.47154833206444,0.331,0.93864219800783,ok,
810,Cotton,0.694,0.0156,8.553733089208922,0.3465,0.8946401347694538,ok,
811,Bajra,2.0462,0.0528,5.706042619342011,0.3813,0.896265380885149,partial,dw_only
812,Cotton,0.7404,0.0216,7.472013262865539,0.4495,0.8506989568580807,partial,
813,Cotton,0.7378,0.0164,6.692519188658038,0.3926,0.8668719023504865,partial,
814,Cotton,0.8927,0.0152,12.298809740294944,0.6625,0.5218524084637995,ok,
815,Bajra,2.46,0.0341,9.508140597465758,0.6417,0.6273483388754252,ok,
816,Bajra,1.8773,0.0309,11.31268421366767,0.5159,0.7746377274761529,ok,
817,Cotton,0.548,0.0098,9.447424013571156,0.3033,0.9379577300620252,ok,
818,Groundnut,2.184,0.0266,11.748354698606798,0.3231,0.9299642340139236,ok,
819,Bajra,2.1461,0.0497,9.37407326875486,0.6206,0.7106723630089706,ok,
820,Groundnut,2.5532,0.0257,12.088882401460909,0.3897,0.9065435416085338,ok,dw_only
821,Bajra,2.0448,0.0711,9.534953613454432,0.4538,0.8911673234236996,ok,dw_only
822,Bajra,1.5819,0.1689,14.225891576723528,0.4691,0.6504648114818705,ok,dw_only
823,Groundnut,3.2669,0.0702,,0.4715,0.6757698317906803,ok,
824,Cotton,0.7541,0.0143,,0.2823,0.9587894470412368,no_sar_data,
825,Cotton,0.7541,0.0143,,0.2823,0.9587894470412368,no_sar_data,dw_only
826,Cotton,0.7541,0.0143,,0.2823,0.9587894470412368,partial,dw_only
827,Cotton,0.7541,0.0143,,0.2823,0.9587894470412368,partial,dw_only
828,Cotton,0.7541,0.0143,,0.2823,0.9587894470412368,partial,dw_only
829,Groundnut,2.8228,0.1773,10.749136354253944,0.4029,0.8568955558023176,ok,
830,Cotton,0.6768,0.0154,6.573769321880052,0.4726,0.8490117553591653,ok,
831,Bajra,2.2666,0.0237,8.2605550086738,0.4088,0.9185415565161892,ok,
832,Cotton,0.5827,0.0071,5.809726123623749,0.4424,0.8704882940419246,ok,dw_only
833,Cotton,0.6223,0.0136,9.130808966629042,0.5348,0.8130459954632423,ok,
834,Cotton,0.6547,0.0131,6.411934246529602,0.2821,0.957025329206067,ok,dw_only
835,Maize,1.9941,0.039,7.691411698692131,0.2578,0.96389952088276,ok,
836,Groundnut,2.5109,0.1143,8.635421962928639,0.2686,0.9702827821328392,ok,dw_only
837,Bajra,2.3927,0.0213,17.0994877614209,0.4535,0.8609039857817494,ok,
838,Bajra,1.7361,0.0365,8.649569750207874,0.3835,0.9337281398349976,ok,
839,Cotton,0.6874,0.0155,6.310271738715835,0.3239,0.9408536997579632,ok,
840,Cotton,0.6439,0.0098,5.522378219538291,0.3871,0.911390762214016,ok,
841,Cotton,0.7804,0.0293,9.669653652754503,0.6259,0.6935939271328637,ok,
842,Cotton,0.6994,0.018,12.216544819337232,0.5226,0.7982192138563453,ok,
843,Bajra,2.2084,0.0375,9.979150783132118,0.5796,0.7567974994810547,ok,dw_only
844,Groundnut,2.3655,0.0434,2.62858869562028,0.3638,0.9155399023053312,ok,
845,Cotton,0.7734,0.0112,2.6230370495371096,0.5826,0.64111447778905,ok,
846,Bajra,1.6701,0.0395,2.594528231394505,0.4151,0.8009427033841625,ok,
847,Cotton,0.5992,0.0104,5.301831671817322,0.3597,0.938324808883542,ok,
848,Rice,1.715,0.0394,2.221143999891193,0.3568,0.8597017787838427,ok,
849,Groundnut,2.7646,0.0572,2.014169832230126,0.5279,0.8252020728291856,ok,
850,Cotton,0.7803,0.012,6.261624674803919,0.5396,0.7795564392925088,ok,
851,Bajra,1.9927,0.021,8.33085697588649,0.329,0.9542589374998386,ok,
852,Rice,1.3837,0.0824,8.665662175661264,0.3994,0.7931883657671042,ok,
853,Rice,1.6813,0.0919,7.820296903642154,0.4055,0.825607243332656,ok,
854,Groundnut,2.5525,0.2156,7.463453256229948,0.4844,0.8009408225671486,ok,
855,Bajra,2.0458,0.0571,20.355173756869625,0.4675,0.750799853768015,ok,
856,Bajra,1.9243,0.0471,8.502404943084684,0.4867,0.7685950484122298,ok,
857,Cotton,0.6435,0.0128,10.198389289940746,0.2486,0.9792212695438728,ok,
858,Bajra,1.7475,0.0339,8.565533830660748,0.3599,0.9230480497380767,ok,
859,Bajra,1.9646,0.0345,6.108939108380167,0.3019,0.9434613210306064,ok,
860,Bajra,1.8244,0.0748,7.933074331337889,0.5545,0.6827878262583962,ok,dw_only
861,Cotton,0.7811,0.0197,5.979341030399899,0.4085,0.8499551422152347,ok,dw_only
862,Cotton,0.8672,0.0246,,0.4752,0.7011471832895183,ok,dw_only
863,Cotton,0.8059,0.041,,0.5313,0.7660127054132313,ok,dw_only
864,Bajra,1.5645,0.1351,5.714920868641254,0.3756,0.8333080478042432,ok,both
865,Bajra,2.1162,0.0342,7.862163606290728,0.6501,0.677633480688683,ok,dw_only
866,Cotton,0.7628,0.0182,7.462506668001294,0.7328,0.4626796356346337,ok,dw_only
867,Cotton,0.7194,0.0213,6.267093162386529,0.2895,0.9159661263354344,ok,
868,Bajra,2.3756,0.043,6.264168012443124,0.3925,0.83199271944825,ok,
869,Bajra,2.1035,0.049,7.416514515474175,0.4357,0.788419917029909,ok,
870,Cotton,0.7814,0.0141,5.1573196677256,0.5387,0.7336771227721568,ok,
871,Maize,2.2633,0.0664,12.372956153011764,0.3278,0.9386558988270396,ok,dw_only
872,Groundnut,2.9767,0.0274,13.225820889406434,0.3036,0.9447017002632287,ok,dw_only
873,Cotton,0.7161,0.0207,22.587464218829,0.465,0.8055717238160763,ok,dw_only
874,Maize,2.2138,0.042,2.2945045893544345,0.2367,0.9881841226636652,ok,
875,Cotton,0.7579,0.0151,7.894923755013776,0.7491,0.5180899773617732,ok,
876,Groundnut,2.9994,0.0297,7.587939790596756,0.398,0.8972607919948037,ok,
877,Groundnut,2.2948,0.2435,7.779178087655511,0.6209,0.6975697480126745,ok,
878,Cotton,0.6947,0.0114,4.70719881303382,0.436,0.8556217861282996,ok,dw_only
879,Bajra,1.837,0.1035,5.9473920066212616,0.3801,0.8347840573878504,ok,
880,Bajra,1.8696,0.0957,6.370896634055288,0.4218,0.7927763449024379,ok,dw_only
881,Groundnut,2.8613,0.055,8.117728325997895,0.4982,0.829307964590765,ok,dw_only
882,Groundnut,2.496,0.049,8.894608300971846,0.3821,0.9043237344114328,ok,
883,Groundnut,2.6667,0.0535,5.349327105963759,0.3044,0.9521088301736644,ok,
884,Cotton,0.5723,0.0091,8.860972917788757,0.7063,0.5999357631458161,ok,
885,Groundnut,2.6291,0.1587,11.078319636554694,0.5264,0.7802107181705302,ok,
886,Groundnut,2.4776,0.1736,11.2639775830709,0.4912,0.7343354942034966,ok,dw_only
887,Bajra,2.1366,0.1064,10.009114859985674,0.6628,0.575102836618438,partial,
888,Bajra,2.1551,0.0273,5.793881305834538,0.3312,0.9402720493866628,ok,
889,Groundnut,2.3591,0.0859,11.687884146703926,0.4496,0.7314336969138017,ok,
890,Bajra,1.7366,0.0511,7.456501647459299,0.516,0.7934008857667191,ok,
891,Bajra,1.6058,0.0326,6.677721999190787,0.3953,0.8720749839873635,ok,
892,Groundnut,2.5184,0.0992,8.78693448937256,0.3461,0.910753652545098,ok,dw_only
893,Cotton,0.7627,0.0152,9.7107792538053,0.7551,0.429457425126569,ok,
894,Bajra,1.3392,0.0449,11.441969767697032,0.4095,0.7908954382620138,ok,
895,Cotton,0.6834,0.0104,17.980746600831026,0.5086,0.6768369447593291,ok,
896,Bajra,2.1056,0.0167,6.338534293779122,0.34,0.9492114017849388,ok,dw_only
897,Cotton,0.6767,0.0404,9.067279034466164,0.4031,0.8388014892605309,ok,dw_only
898,Cotton,0.6931,0.0061,8.130296873667787,0.6375,0.7025868389871159,ok,dw_only
899,Cotton,0.6936,0.0222,10.474443794124827,0.3659,0.846457791121586,ok,dw_only
900,Maize,2.0658,0.057,8.516088621376404,0.4308,0.9017536259758708,ok,dw_only
901,Cotton,0.6029,0.0233,17.845506930363396,0.7123,0.5028645590761545,ok,
902,Cotton,0.659,0.0093,9.853913064775378,0.5474,0.7312347912680643,ok,dw_only
903,Groundnut,2.8778,0.0801,12.532048390690528,0.2958,0.944424894289529,ok,
904,Rice,1.483,0.0907,18.225113356495743,0.3339,0.8317550560098085,ok,
905,Cotton,0.694,0.0154,8.74640672870996,0.7051,0.6035824342476063,ok,
906,Cotton,0.7146,0.0207,9.52713733129569,0.5818,0.7511679255238082,ok,
907,Bajra,1.7896,0.0488,6.741422218278209,0.2606,0.9800467272062644,ok,
908,Cotton,0.78,0.0202,7.138664029939171,0.3946,0.8376650859542167,ok,
909,Cotton,0.7022,0.0141,5.978955270682775,0.6637,0.5784082878601935,ok,
910,Cotton,0.6919,0.0098,9.949894728596863,0.5848,0.7014186841814878,ok,dw_only
911,Cotton,0.6945,0.0263,9.41542054407428,0.3371,0.9247687861322978,ok,
912,Cotton,0.8177,0.0336,17.50421921691868,0.7615,0.5240488422127363,ok,dw_only
913,Bajra,1.6633,0.0183,5.920036404488335,0.3443,0.9330017129216992,ok,dw_only
914,Groundnut,2.1048,0.0148,3.0080130987296583,0.4112,0.9107375316460125,ok,
915,Bajra,2.0005,0.0703,10.489648287005265,0.4207,0.8337021241165058,ok,dw_only
916,Cotton,0.6406,0.0162,6.427189439970604,0.2773,0.9509153802863411,ok,
917,Groundnut,2.9977,0.1067,5.831877405316395,0.2667,0.9358762207659482,ok,
918,Groundnut,2.5542,0.0324,13.10083628942584,0.3479,0.9122282598547068,ok,
919,Cotton,0.7541,0.0143,,0.2823,0.9587894470412368,no_sar_data,dw_only
920,Cotton,0.7541,0.0143,,0.2823,0.9587894470412368,no_sar_data,dw_only
921,Bajra,1.8523,0.0795,6.527486919610645,0.3849,0.9255315122639388,ok,dw_only
922,Cotton,0.8429,0.0248,,0.4698,0.7337016903175165,ok,dw_only
923,Bajra,2.5928,0.0117,,0.4333,0.8550773881204307,ok,
924,Maize,2.7993,0.0961,,0.6435,0.6401783341345595,ok,
925,Maize,2.2803,0.0185,9.420091402341136,0.4459,0.8347196486975158,ok,
926,Cotton,0.864,0.0218,7.567137161756548,0.5626,0.5934999632822544,ok,
927,Groundnut,2.7892,0.0506,6.801793205830068,0.3568,0.890702581199378,ok,
928,Bajra,1.9677,0.0563,6.588910797642991,0.3139,0.9323134642905592,ok,
929,Cotton,0.7659,0.0065,11.080242631875812,0.695,0.5873787899708017,ok,
930,Groundnut,2.3101,0.0188,8.498958944732857,0.3431,0.9383021014082864,ok,
931,Rice,2.0027,0.1604,6.696720582396558,0.9638,0.1233674793843703,partial,
932,Cotton,0.6826,0.0124,8.996604759733788,0.6614,0.6766608799174811,ok,dw_only
933,Cotton,0.7267,0.0201,12.36014981419322,0.3604,0.9067245006722368,ok,dw_only
934,Cotton,0.754,0.0131,7.183469768624456,0.3822,0.858133804414263,ok,
935,Rice,1.6343,0.0397,9.498055488452644,0.2389,0.9915165535705496,ok,
936,Maize,2.1986,0.033,11.346996200978491,0.3935,0.8822847560706705,ok,
937,Cotton,0.6891,0.0314,4.299928994710236,0.432,0.8167937508549075,ok,
938,Bajra,1.6721,0.0318,13.42967709983724,0.4352,0.8580736767789551,ok,dw_only
939,Cotton,0.7855,0.0206,7.162803668500711,0.7266,0.5650458515510128,ok,dw_only
940,Groundnut,2.3491,0.0592,6.302585385378837,0.3927,0.8854309644038423,ok,dw_only
941,Cotton,0.8162,0.0115,10.90125973594767,0.6853,0.5068738204175542,ok,
942,Groundnut,2.0035,0.0715,17.265660345790725,0.3798,0.8767238221669039,ok,
943,Groundnut,2.4649,0.05,10.354391294550773,0.3362,0.9269892270588196,ok,
944,Cotton,0.7594,0.0191,12.529020071117076,0.2745,0.938182122068056,ok,
945,Cotton,0.6229,0.0263,7.0093093028311735,0.5667,0.7529993510915488,ok,
946,Cotton,0.5859,0.0282,6.718327169107324,0.4545,0.8091582443885359,ok,dw_only
947,Groundnut,2.632,0.0527,5.423081256826196,0.3538,0.9343030807049196,ok,dw_only
948,Bajra,1.9382,0.0392,6.722779239723812,0.5436,0.7219873343889227,ok,dw_only
949,Cotton,0.7446,0.0125,8.137376846798402,0.6763,0.6044656697108316,ok,dw_only
950,Groundnut,2.6288,0.0934,8.636776779213198,0.4124,0.8899412860518053,ok,dw_only
951,Bajra,2.1972,0.0436,11.8065545111971,0.3953,0.9216922956079732,ok,
952,Bajra,1.7613,0.1333,7.86916798743031,0.434,0.8213365513764028,ok,
953,Bajra,2.1876,0.0156,11.487071618162265,0.4334,0.8147218383431581,ok,
954,Groundnut,2.723,0.0631,13.626919356748973,0.2948,0.93699599331632,ok,dw_only
955,Groundnut,2.5676,0.0495,6.606330016203245,0.4832,0.7567135321092922,ok,
956,Groundnut,2.1796,0.0642,6.673732251162817,0.3773,0.8243088635272663,ok,
957,Cotton,0.7968,0.0169,8.451677191318655,0.3192,0.903609957967464,ok,dw_only
958,Bajra,1.9084,0.0696,6.762251880749472,0.5567,0.7048485057891427,partial,
959,Cotton,0.6764,0.0207,9.247080827584831,0.4831,0.8089279586418254,partial,
960,Groundnut,1.6152,0.0212,21.33207553968023,0.7061,0.4860294508900884,partial,both
961,Cotton,0.7541,0.0143,,0.2823,0.9587894470412368,no_sar_data,
962,Cotton,0.7541,0.0143,,0.2823,0.9587894470412368,no_sar_data,
963,Cotton,0.7541,0.0143,,0.2823,0.9587894470412368,no_sar_data,dw_only
964,Cotton,0.7541,0.0143,,0.2823,0.9587894470412368,no_sar_data,dw_only
965,Cotton,0.7541,0.0143,,0.2823,0.9587894470412368,no_sar_data,
